epoch,lr-Adam,step,test/test-id-region-africa-task-acc,test/test-id-region-africa-task-loss,test/test-id-region-americas-task-acc,test/test-id-region-americas-task-loss,test/test-id-region-asia-task-acc,test/test-id-region-asia-task-loss,test/test-id-region-europe-task-acc,test/test-id-region-europe-task-loss,test/test-id-region-oceania-task-acc,test/test-id-region-oceania-task-loss,test/test-id-task-acc,test/test-id-task-ece,test/test-id-task-entropy-correct,test/test-id-task-entropy-incorrect,test/test-id-task-loss,test/test-id-worst-group-task-acc,test/test-od-region-africa-task-acc,test/test-od-region-africa-task-loss,test/test-od-region-americas-task-acc,test/test-od-region-americas-task-loss,test/test-od-region-asia-task-acc,test/test-od-region-asia-task-loss,test/test-od-region-europe-task-acc,test/test-od-region-europe-task-loss,test/test-od-region-oceania-task-acc,test/test-od-region-oceania-task-loss,test/test-od-task-acc,test/test-od-task-ece,test/test-od-task-entropy-correct,test/test-od-task-entropy-incorrect,test/test-od-task-loss,test/test-od-worst-group-task-acc,train/train-task-acc,train/train-task-loss,train/train-total-loss,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
,2e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5263158082962036,1.870937466621399,0.42587774991989136,2.315316915512085,0.388043075799942,2.402216911315918,0.3728170096874237,2.455306053161621,0.3745020031929016,2.1628541946411133,0.39310285449028015,0.08907616883516312,2.2853288650512695,3.2376866340637207,2.392502784729004,0.3728170096874237,0.33499377965927124,2.4508578777313232,0.3913441002368927,2.416386127471924,0.3940791189670563,2.4509644508361816,0.43688568472862244,2.2221291065216064,0.40836942195892334,2.233853340148926,0.40793371200561523,0.08965283632278442,2.2198538780212402,3.2160634994506836,2.3470938205718994,0.33499377965927124
0,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2760235667228699,2.9745683670043945,2.9745683670043945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.6e-05,1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6315789222717285,1.334928274154663,0.5695708990097046,1.6205790042877197,0.5269216299057007,1.770111322402954,0.5130979418754578,1.847960114479065,0.6573705077171326,1.3568023443222046,0.5367064476013184,0.07510101795196533,1.6442127227783203,2.731952667236328,1.7493865489959717,0.5130979418754578,0.43212950229644775,1.9730151891708374,0.5323072075843811,1.7841495275497437,0.4918709099292755,1.874355673789978,0.5650542974472046,1.6437618732452393,0.5945165753364563,1.4810668230056763,0.5347728133201599,0.06331371515989304,1.6024549007415771,2.6998400688171387,1.7471164464950562,0.43212950229644775
1,,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4798017144203186,2.0146775245666504,2.0146775245666504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.2000000000000004e-05,2402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6842105388641357,1.1942167282104492,0.6225617527961731,1.3895087242126465,0.5818789601325989,1.52445650100708,0.5605542659759521,1.6316614151000977,0.6892430186271667,1.1320451498031616,0.5871288180351257,0.015568763017654419,1.1791503429412842,2.332355499267578,1.5252467393875122,0.5605542659759521,0.4645080864429474,1.7416863441467285,0.5804632902145386,1.5762369632720947,0.5547197461128235,1.6481425762176514,0.6182100176811218,1.4218648672103882,0.6147186160087585,1.2977757453918457,0.5862917304039001,0.012234169989824295,1.1681060791015625,2.2794716358184814,1.5312789678573608,0.4645080864429474
2,,3602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5920794010162354,1.5263084173202515,1.5263084173202515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.8e-05,3603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,4803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6684210300445557,1.1980738639831543,0.6404421329498291,1.300290584564209,0.6230969429016113,1.3925986289978027,0.5677676796913147,1.5563678741455078,0.7490040063858032,1.0443205833435059,0.606026291847229,0.012571231462061405,0.9785009622573853,2.1321427822113037,1.433534026145935,0.5677676796913147,0.49066001176834106,1.782042384147644,0.5938737988471985,1.5137442350387573,0.5775297284126282,1.5518156290054321,0.6277806758880615,1.376063585281372,0.7128427028656006,1.1355297565460205,0.6036153435707092,0.020558612421154976,0.9952151775360107,2.074258804321289,1.4686315059661865,0.49066001176834106
3,,4803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6583271622657776,1.2527658939361572,1.2527658939361572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.400000000000001e-05,4804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
