epoch,lr-Adam,lr-Adam-1,step,test/test-id-hr-domain-acc,test/test-id-hr-domain-acc-africa,test/test-id-hr-domain-acc-americas,test/test-id-hr-domain-acc-asia,test/test-id-hr-domain-acc-europe,test/test-id-hr-domain-acc-oceania,test/test-id-region-africa-task-acc,test/test-id-region-africa-task-loss,test/test-id-region-americas-task-acc,test/test-id-region-americas-task-loss,test/test-id-region-asia-task-acc,test/test-id-region-asia-task-loss,test/test-id-region-europe-task-acc,test/test-id-region-europe-task-loss,test/test-id-region-oceania-task-acc,test/test-id-region-oceania-task-loss,test/test-id-task-acc,test/test-id-task-ece,test/test-id-task-entropy-correct,test/test-id-task-entropy-incorrect,test/test-id-task-loss,test/test-id-worst-group-task-acc,test/test-od-hr-domain-acc,test/test-od-hr-domain-acc-africa,test/test-od-hr-domain-acc-americas,test/test-od-hr-domain-acc-asia,test/test-od-hr-domain-acc-europe,test/test-od-hr-domain-acc-oceania,test/test-od-region-africa-task-acc,test/test-od-region-africa-task-loss,test/test-od-region-americas-task-acc,test/test-od-region-americas-task-loss,test/test-od-region-asia-task-acc,test/test-od-region-asia-task-loss,test/test-od-region-europe-task-acc,test/test-od-region-europe-task-loss,test/test-od-region-oceania-task-acc,test/test-od-region-oceania-task-loss,test/test-od-task-acc,test/test-od-task-ece,test/test-od-task-entropy-correct,test/test-od-task-entropy-incorrect,test/test-od-task-loss,test/test-od-worst-group-task-acc,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
,2e-05,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5101454257965088,0.015789473429322243,0.4957737326622009,0.25733381509780884,0.6903948187828064,0.0,0.4736842215061188,2.2850987911224365,0.27145645022392273,3.0586960315704346,0.25733381509780884,3.234013080596924,0.23082764446735382,3.149949550628662,0.25099602341651917,2.9939286708831787,0.252373069524765,0.08815964311361313,2.912726879119873,3.791477680206299,3.129727602005005,0.23082764446735382,0.4672357439994812,0.018679950386285782,0.44681498408317566,0.23076923191547394,0.6982669234275818,0.011544011533260345,0.22166873514652252,3.045239210128784,0.2551051378250122,3.1094014644622803,0.28585293889045715,3.229783535003662,0.2925504446029663,2.932396650314331,0.24242424964904785,3.00144362449646,0.27416521310806274,0.09537958353757858,2.895336866378784,3.7566890716552734,3.0610265731811523,0.22166873514652252
0,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3942859470844269,0.15360303223133087,0.3689505457878113,0.2376326620578766,0.5184684991836548,0.02559415064752102,0.0,1.548445224761963,0.16896295547485352,3.638704299926758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6058521270751953,0.0,0.4964239299297333,0.4404010474681854,0.8056188225746155,0.0,0.4894736707210541,1.923803448677063,0.38621586561203003,2.381584644317627,0.375789076089859,2.4697203636169434,0.3637053966522217,2.5108132362365723,0.37051793932914734,2.2382209300994873,0.3748149573802948,0.08876944333314896,2.3203766345977783,3.254864454269409,2.4541895389556885,0.3637053966522217,0.5497865676879883,0.0024906599428504705,0.43797624111175537,0.4792526066303253,0.7880237698554993,0.005772005766630173,0.2951432168483734,2.4750351905822754,0.36117038130760193,2.4765775203704834,0.3676292300224304,2.531203269958496,0.41916710138320923,2.304312229156494,0.36075034737586975,2.317065715789795,0.38227465748786926,0.08550380170345306,2.2694308757781982,3.2419025897979736,2.418123722076416,0.2951432168483734
1,,,1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4818248152732849,0.07838179171085358,0.4085252583026886,0.2852770984172821,0.667351245880127,0.01645338162779808,0.011904762126505375,1.1650182008743286,0.31242600083351135,2.740468740463257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.630236029624939,0.0,0.5559167861938477,0.5131823420524597,0.7868261337280273,0.0,0.5631579160690308,1.6581676006317139,0.4713914096355438,2.025668144226074,0.41997772455215454,2.152153968811035,0.4360288679599762,2.179636240005493,0.5099601745605469,1.857060194015503,0.4456152617931366,0.07499338686466217,1.944031000137329,2.965693712234497,2.1193037033081055,0.41997772455215454,0.5708762407302856,0.0024906599428504705,0.4699786603450775,0.5772870779037476,0.7629332542419434,0.007215007208287716,0.3561643958091736,2.252857208251953,0.4282231032848358,2.1904451847076416,0.4091239869594574,2.2534844875335693,0.4762027859687805,1.9960169792175293,0.460317462682724,2.008495330810547,0.44107457995414734,0.05802733451128006,1.8855211734771729,2.9332635402679443,2.1269443035125732,0.3561643958091736
2,,,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5247215032577515,0.05267593637108803,0.43802347779273987,0.3402586579322815,0.7175436615943909,0.011984562501311302,0.007936508394777775,1.0022143125534058,0.41845881938934326,2.2538530826568604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
