epoch,lr-Adam,lr-Adam-1,lr-Adam-2,step,test/test-id-hr-domain-acc,test/test-id-hr-domain-acc-africa,test/test-id-hr-domain-acc-americas,test/test-id-hr-domain-acc-asia,test/test-id-hr-domain-acc-europe,test/test-id-hr-domain-acc-oceania,test/test-id-lr-domain-acc,test/test-id-lr-domain-acc-africa,test/test-id-lr-domain-acc-americas,test/test-id-lr-domain-acc-asia,test/test-id-lr-domain-acc-europe,test/test-id-lr-domain-acc-oceania,test/test-id-region-africa-task-acc,test/test-id-region-africa-task-loss,test/test-id-region-americas-task-acc,test/test-id-region-americas-task-loss,test/test-id-region-asia-task-acc,test/test-id-region-asia-task-loss,test/test-id-region-europe-task-acc,test/test-id-region-europe-task-loss,test/test-id-region-oceania-task-acc,test/test-id-region-oceania-task-loss,test/test-id-task-acc,test/test-id-task-ece,test/test-id-task-entropy-correct,test/test-id-task-entropy-incorrect,test/test-id-task-loss,test/test-id-worst-group-task-acc,test/test-od-hr-domain-acc,test/test-od-hr-domain-acc-africa,test/test-od-hr-domain-acc-americas,test/test-od-hr-domain-acc-asia,test/test-od-hr-domain-acc-europe,test/test-od-hr-domain-acc-oceania,test/test-od-lr-domain-acc,test/test-od-lr-domain-acc-africa,test/test-od-lr-domain-acc-americas,test/test-od-lr-domain-acc-asia,test/test-od-lr-domain-acc-europe,test/test-od-lr-domain-acc-oceania,test/test-od-region-africa-task-acc,test/test-od-region-africa-task-loss,test/test-od-region-americas-task-acc,test/test-od-region-americas-task-loss,test/test-od-region-asia-task-acc,test/test-od-region-asia-task-loss,test/test-od-region-europe-task-acc,test/test-od-region-europe-task-loss,test/test-od-region-oceania-task-acc,test/test-od-region-oceania-task-loss,test/test-od-task-acc,test/test-od-task-ece,test/test-od-task-entropy-correct,test/test-od-task-entropy-incorrect,test/test-od-task-loss,test/test-od-worst-group-task-acc,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-lr-domain-acc,train/train-lr-domain-acc-africa,train/train-lr-domain-acc-americas,train/train-lr-domain-acc-asia,train/train-lr-domain-acc-europe,train/train-lr-domain-acc-oceania,train/train-lr-domain-acc-other,train/train-lr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-lr-domain-acc,val/val-id-lr-domain-acc-africa,val/val-id-lr-domain-acc-americas,val/val-id-lr-domain-acc-asia,val/val-id-lr-domain-acc-europe,val/val-id-lr-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-lr-domain-acc,val/val-od-lr-domain-acc-africa,val/val-od-lr-domain-acc-americas,val/val-od-lr-domain-acc-asia,val/val-od-lr-domain-acc-europe,val/val-od-lr-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
,2e-05,1e-05,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4834102690219879,0.0,0.19570870697498322,0.1429632306098938,0.8663629293441772,0.0,0.9426108002662659,0.4578947424888611,0.9291287660598755,0.9428147077560425,0.9832953810691833,0.6374502182006836,0.5684210658073425,2.1566765308380127,0.4457087218761444,2.465937852859497,0.4541403651237488,2.4307825565338135,0.41856491565704346,2.5698816776275635,0.5338645577430725,2.348480701446533,0.439345121383667,0.09863297641277313,2.1439027786254883,3.1086549758911133,2.4993960857391357,0.41856491565704346,0.4247552156448364,0.0,0.15604998171329498,0.16330987215042114,0.8745473623275757,0.0,0.7601807713508606,0.21419675648212433,0.9026211500167847,0.581654965877533,0.8036730289459229,0.6248196363449097,0.3212951421737671,2.7139317989349365,0.39820176362991333,2.6193675994873047,0.3712691068649292,2.7196929454803467,0.4524056017398834,2.474597215652466,0.3982684016227722,2.520970106124878,0.41054481267929077,0.09340327233076096,2.2313103675842285,3.1653285026550293,2.5845134258270264,0.3212951421737671
0,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3660408854484558,0.027180783450603485,0.282267689704895,0.1715986281633377,0.5482536554336548,0.01706276647746563,0.0,1.404183030128479,0.8881646394729614,0.29456382989883423,0.8653506636619568,0.8992082476615906,0.9514591097831726,0.31200486421585083,0.0,0.3834759593009949,0.28660082817077637,3.1145567893981934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5412348508834839,0.0,0.30461639165878296,0.23505383729934692,0.8817387819290161,0.0,0.9583732485771179,0.6052631735801697,0.9434330463409424,0.9721500277519226,0.9855732917785645,0.7091633677482605,0.6526315808296204,1.8321577310562134,0.5936281085014343,2.0388340950012207,0.5766803026199341,2.0625035762786865,0.5322703123092651,2.2163925170898438,0.6653386354446411,1.8970297574996948,0.5641382932662964,0.11365111172199249,1.777546763420105,2.7851603031158447,2.121131420135498,0.5322703123092651,0.4903339147567749,0.0,0.27735447883605957,0.3018684685230255,0.8666580319404602,0.0,0.7974390983581543,0.38605231046676636,0.9155744910240173,0.6301868557929993,0.8409208655357361,0.6695526838302612,0.46326276659965515,2.3815226554870605,0.5175251364707947,2.2302122116088867,0.4666343033313751,2.416773796081543,0.5613036751747131,2.110901355743408,0.5598845481872559,2.049527406692505,0.5232738852500916,0.0924539566040039,1.8339184522628784,2.8246371746063232,2.222461462020874,0.46326276659965515
1,,,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43475404381752014,0.013590391725301743,0.24853383004665375,0.17693300545215607,0.7185633182525635,0.008531383238732815,0.0,1.1423667669296265,0.9191223382949829,0.40328696370124817,0.9092642664909363,0.9268628358840942,0.965705394744873,0.4936014711856842,0.0,0.17071287333965302,0.5059261322021484,2.29248309135437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5750239491462708,0.0,0.3888166546821594,0.3200891315937042,0.8627562522888184,0.0,0.9690847396850586,0.6631578803062439,0.9652145504951477,0.9688079953193665,0.9888002872467041,0.8565737009048462,0.6684210300445557,1.717881202697754,0.635890781879425,1.88872492313385,0.6149275898933411,1.9372376203536987,0.5755504965782166,2.0866403579711914,0.7569721341133118,1.6541186571121216,0.6065487861633301,0.09108180552721024,1.563820481300354,2.595388650894165,1.9838694334030151,0.5755504965782166,0.5206628441810608,0.0,0.3486741781234741,0.35525357723236084,0.8557941317558289,0.0,0.7895556092262268,0.36239102482795715,0.9298993945121765,0.5998544096946716,0.8166062831878662,0.7864357829093933,0.47820672392845154,2.331244945526123,0.5653764009475708,2.09858775138855,0.5086144208908081,2.2741870880126953,0.59699946641922,2.0050172805786133,0.6161616444587708,1.8750721216201782,0.5641476511955261,0.0739019364118576,1.678579568862915,2.6258013248443604,2.100302219390869,0.47820672392845154
2,,,,2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4745889902114868,0.009060260839760303,0.2779923379421234,0.21017463505268097,0.772097110748291,0.0056875888258218765,0.0,1.073319673538208,0.9337695837020874,0.47029078006744385,0.9284158945083618,0.9397308230400085,0.9723498821258545,0.589681088924408,0.0,0.1295872926712036,0.6083421111106873,1.9630038738250732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,2883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
