epoch,lr-Adam,lr-Adam-1,step,test/test-id-domain-acc,test/test-id-domain-acc-africa,test/test-id-domain-acc-americas,test/test-id-domain-acc-asia,test/test-id-domain-acc-europe,test/test-id-domain-acc-oceania,test/test-id-region-africa-task-acc,test/test-id-region-africa-task-loss,test/test-id-region-americas-task-acc,test/test-id-region-americas-task-loss,test/test-id-region-asia-task-acc,test/test-id-region-asia-task-loss,test/test-id-region-europe-task-acc,test/test-id-region-europe-task-loss,test/test-id-region-oceania-task-acc,test/test-id-region-oceania-task-loss,test/test-id-task-acc,test/test-id-task-ece,test/test-id-task-entropy-correct,test/test-id-task-entropy-incorrect,test/test-id-task-loss,test/test-id-worst-group-task-acc,test/test-od-domain-acc,test/test-od-domain-acc-africa,test/test-od-domain-acc-americas,test/test-od-domain-acc-asia,test/test-od-domain-acc-europe,test/test-od-domain-acc-oceania,test/test-od-region-africa-task-acc,test/test-od-region-africa-task-loss,test/test-od-region-americas-task-acc,test/test-od-region-americas-task-loss,test/test-od-region-asia-task-acc,test/test-od-region-asia-task-loss,test/test-od-region-europe-task-acc,test/test-od-region-europe-task-loss,test/test-od-region-oceania-task-acc,test/test-od-region-oceania-task-loss,test/test-od-task-acc,test/test-od-task-ece,test/test-od-task-entropy-correct,test/test-od-task-entropy-incorrect,test/test-od-task-loss,test/test-od-worst-group-task-acc,train/train-domain-acc,train/train-domain-acc-africa,train/train-domain-acc-americas,train/train-domain-acc-asia,train/train-domain-acc-europe,train/train-domain-acc-oceania,train/train-domain-acc-other,train/train-domain-loss,train/train-task-acc,train/train-task-loss,train/train-total-loss,val/val-id-domain-acc,val/val-id-domain-acc-africa,val/val-id-domain-acc-americas,val/val-id-domain-acc-asia,val/val-id-domain-acc-europe,val/val-id-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-domain-acc,val/val-od-domain-acc-africa,val/val-od-domain-acc-americas,val/val-od-domain-acc-asia,val/val-od-domain-acc-europe,val/val-od-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
,2e-05,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9246712327003479,0.4421052634716034,0.8985695838928223,0.9353880286216736,0.970007598400116,0.56175297498703,0.5315789580345154,1.7638239860534668,0.4577373266220093,2.062692880630493,0.448941707611084,2.0737531185150146,0.4181852638721466,2.1894724369049072,0.48207172751426697,2.029505491256714,0.43943220376968384,0.06973133981227875,1.8800079822540283,2.8899478912353516,2.1205456256866455,0.4181852638721466,0.7901581525802612,0.17185553908348083,0.763334333896637,0.7789371609687805,0.9212363958358765,0.36940836906433105,0.3063511848449707,2.3483102321624756,0.4053642153739929,2.2580435276031494,0.40645474195480347,2.2971532344818115,0.4524056017398834,2.0693747997283936,0.39105337858200073,2.099569797515869,0.4193321764469147,0.0635935589671135,1.9267945289611816,2.935192108154297,2.1913957595825195,0.3063511848449707
0,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8271729946136475,0.35461440682411194,0.7945453524589539,0.8393508791923523,0.8950769901275635,0.14747105538845062,0.02380952425301075,0.5759217739105225,0.28073325753211975,2.9075980186462402,3.0227854251861572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.6e-05,9.600000000000001e-06,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9485326409339905,0.4526315927505493,0.9515604972839355,0.9595246911048889,0.9705770611763,0.7250996232032776,0.6473684310913086,1.3122634887695312,0.613459050655365,1.420240879058838,0.5811362862586975,1.5106422901153564,0.5425208806991577,1.6615078449249268,0.7290836572647095,1.1216528415679932,0.5765914916992188,0.026402583345770836,1.1727714538574219,2.2887063026428223,1.545655608177185,0.5425208806991577,0.8270148038864136,0.2714819312095642,0.8160621523857117,0.8199465870857239,0.9120538234710693,0.6724386811256409,0.43586549162864685,1.906533122062683,0.549070417881012,1.645975112915039,0.5030332207679749,1.8103023767471313,0.5799275636672974,1.515610933303833,0.6277056336402893,1.3997584581375122,0.5496861934661865,0.017316684126853943,1.2089561223983765,2.3293964862823486,1.6315456628799438,0.43586549162864685
1,,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8842616081237793,0.4080278277397156,0.865994393825531,0.895249605178833,0.9356330633163452,0.39000609517097473,0.011904762126505375,0.2399526685476303,0.5188061594963074,1.77871572971344,1.8267053365707397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.2000000000000004e-05,9.216000000000001e-06,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6470434665679932,0.40526315569877625,0.86313396692276,0.9977719783782959,0.35611239075660706,0.5378485918045044,0.678947389125824,1.1523511409759521,0.618660569190979,1.399437665939331,0.601559579372406,1.4588106870651245,0.5286636352539062,1.7841771841049194,0.6772908568382263,1.234341025352478,0.5756335258483887,0.04036162793636322,0.9242791533470154,1.9770342111587524,1.581023097038269,0.5286636352539062,0.6469997763633728,0.2627646327018738,0.7192928791046143,0.9451589584350586,0.48551473021507263,0.44011545181274414,0.5006226897239685,1.7171529531478882,0.5572996139526367,1.6227434873580933,0.5450133681297302,1.685178279876709,0.5931195020675659,1.5006221532821655,0.6666666865348816,1.332353949546814,0.5701732635498047,0.04910171404480934,0.9048919677734375,1.9565945863723755,1.5820094347000122,0.5006226897239685
2,,,2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.908677339553833,0.4599663019180298,0.896772027015686,0.9182435870170593,0.9509612321853638,0.515539288520813,0.007936508394777775,0.1825702041387558,0.6331654787063599,1.3106869459152222,1.3472031354904175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.8e-05,8.847360000000002e-06,2883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,3843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9522773027420044,0.6947368383407593,0.9759427905082703,0.9624953866004944,0.9487471580505371,0.8406374454498291,0.7263157963752747,1.0456678867340088,0.6654746532440186,1.1922436952590942,0.6097289323806763,1.3797920942306519,0.6025056838989258,1.4783155918121338,0.7450199127197266,1.089201807975769,0.6263171434402466,0.05351543053984642,0.730137825012207,1.782955288887024,1.364659309387207,0.6025056838989258,0.831935703754425,0.534246563911438,0.8875342607498169,0.7214268445968628,0.8824366331100464,0.7489177584648132,0.5105853080749512,1.7898197174072266,0.5925022959709167,1.4917051792144775,0.5404028296470642,1.7098599672317505,0.6236420273780823,1.3872307538986206,0.663780689239502,1.3332066535949707,0.5929701328277588,0.06083941459655762,0.8036714792251587,1.8326044082641602,1.5029168128967285,0.5105853080749512
3,,,3843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9225765466690063,0.5050569176673889,0.9136866331100464,0.9308214783668518,0.9592931270599365,0.5936928987503052,0.0059523810632526875,0.1594785451889038,0.7069721221923828,1.032671570777893,1.064568281173706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.400000000000001e-05,8.493465600000002e-06,3844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,4804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7390055060386658,0.49473685026168823,0.868010401725769,0.9985146522521973,0.5512528419494629,0.5139442086219788,0.7105262875556946,1.124964952468872,0.6355656981468201,1.3825223445892334,0.6424062252044678,1.3886412382125854,0.5542900562286377,1.7089073657989502,0.7808765172958374,0.9639473557472229,0.6042845845222473,0.10324863344430923,0.6082141399383545,1.5806052684783936,1.5231614112854004,0.5542900562286377,0.6781320571899414,0.3026151955127716,0.7688204646110535,0.9446735978126526,0.5208225846290588,0.4285714328289032,0.4956413507461548,1.77730131149292,0.5716245174407959,1.6899542808532715,0.5510798096656799,1.7513717412948608,0.6095447540283203,1.499693512916565,0.6623376607894897,1.3739724159240723,0.5821742415428162,0.11683547496795654,0.634341835975647,1.5751047134399414,1.621574878692627,0.4956413507461548
4,,,4804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9318944215774536,0.5420985817909241,0.925237238407135,0.9390869736671448,0.9645450115203857,0.6457038521766663,0.004761904943734407,0.14706379175186157,0.7562416195869446,0.8452198505401611,0.8746337294578552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0001,8.153726976e-06,4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,5765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9151789546012878,0.7631579041481018,0.9577373266220093,0.8752321004867554,0.918185293674469,0.892430305480957,0.7210526466369629,1.1933317184448242,0.6501950621604919,1.3256608247756958,0.6086149215698242,1.5593578815460205,0.5723234415054321,1.6991404294967651,0.7569721341133118,1.0370252132415771,0.6082904934883118,0.10225123167037964,0.6020800471305847,1.5874427556991577,1.5433809757232666,0.5723234415054321,0.7971880435943604,0.4620174467563629,0.8267296552658081,0.6432904601097107,0.8896792531013489,0.7936508059501648,0.4931506812572479,1.9876055717468262,0.5877780914306641,1.6044511795043945,0.535306990146637,1.941770315170288,0.6123900413513184,1.4825379848480225,0.6796537041664124,1.3162399530410767,0.5858900547027588,0.11244276165962219,0.6481240391731262,1.5881129503250122,1.632301688194275,0.4931506812572479
