epoch,lr-Adam,lr-Adam-1,lr-Adam-2,step,test/test-id-hr-domain-acc,test/test-id-hr-domain-acc-africa,test/test-id-hr-domain-acc-americas,test/test-id-hr-domain-acc-asia,test/test-id-hr-domain-acc-europe,test/test-id-hr-domain-acc-oceania,test/test-id-lr-domain-acc,test/test-id-lr-domain-acc-africa,test/test-id-lr-domain-acc-americas,test/test-id-lr-domain-acc-asia,test/test-id-lr-domain-acc-europe,test/test-id-lr-domain-acc-oceania,test/test-id-region-africa-task-acc,test/test-id-region-africa-task-loss,test/test-id-region-americas-task-acc,test/test-id-region-americas-task-loss,test/test-id-region-asia-task-acc,test/test-id-region-asia-task-loss,test/test-id-region-europe-task-acc,test/test-id-region-europe-task-loss,test/test-id-region-oceania-task-acc,test/test-id-region-oceania-task-loss,test/test-id-task-acc,test/test-id-task-ece,test/test-id-task-entropy-correct,test/test-id-task-entropy-incorrect,test/test-id-task-loss,test/test-id-worst-group-task-acc,test/test-od-hr-domain-acc,test/test-od-hr-domain-acc-africa,test/test-od-hr-domain-acc-americas,test/test-od-hr-domain-acc-asia,test/test-od-hr-domain-acc-europe,test/test-od-hr-domain-acc-oceania,test/test-od-lr-domain-acc,test/test-od-lr-domain-acc-africa,test/test-od-lr-domain-acc-americas,test/test-od-lr-domain-acc-asia,test/test-od-lr-domain-acc-europe,test/test-od-lr-domain-acc-oceania,test/test-od-region-africa-task-acc,test/test-od-region-africa-task-loss,test/test-od-region-americas-task-acc,test/test-od-region-americas-task-loss,test/test-od-region-asia-task-acc,test/test-od-region-asia-task-loss,test/test-od-region-europe-task-acc,test/test-od-region-europe-task-loss,test/test-od-region-oceania-task-acc,test/test-od-region-oceania-task-loss,test/test-od-task-acc,test/test-od-task-ece,test/test-od-task-entropy-correct,test/test-od-task-entropy-incorrect,test/test-od-task-loss,test/test-od-worst-group-task-acc,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-lr-domain-acc,train/train-lr-domain-acc-africa,train/train-lr-domain-acc-americas,train/train-lr-domain-acc-asia,train/train-lr-domain-acc-europe,train/train-lr-domain-acc-oceania,train/train-lr-domain-acc-other,train/train-lr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-lr-domain-acc,val/val-id-lr-domain-acc-africa,val/val-id-lr-domain-acc-americas,val/val-id-lr-domain-acc-asia,val/val-id-lr-domain-acc-europe,val/val-id-lr-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-lr-domain-acc,val/val-od-lr-domain-acc-africa,val/val-od-lr-domain-acc-americas,val/val-od-lr-domain-acc-asia,val/val-od-lr-domain-acc-europe,val/val-od-lr-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
,2e-05,1e-05,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5037882328033447,0.0,0.1778283417224884,0.22391384840011597,0.8798405528068542,0.0,0.9224070310592651,0.015789473429322243,0.9437581300735474,0.9027107357978821,0.9713363647460938,0.5498008131980896,0.5526315569877625,2.1253700256347656,0.45806241035461426,2.1507186889648438,0.450798362493515,2.547747850418091,0.4413439631462097,2.539584159851074,0.5816733241081238,2.0059499740600586,0.4530175030231476,0.2064671516418457,0.6458784341812134,1.5155136585235596,2.42429256439209,0.4413439631462097,0.45995479822158813,0.0,0.20329168438911438,0.23489443957805634,0.8869632482528687,0.0,0.8535274863243103,0.007471980061382055,0.8137763142585754,0.9512254595756531,0.952017605304718,0.5353535413742065,0.3399750888347626,2.7751524448394775,0.41938433051109314,2.3950843811035156,0.4256248474121094,2.643332004547119,0.48887738585472107,2.339606761932373,0.4776334762573242,2.169238567352295,0.4464474022388458,0.2103503942489624,0.6369913220405579,1.543276309967041,2.4326915740966797,0.3399750888347626
0,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46758517622947693,0.0006321112741716206,0.12659132480621338,0.14868886768817902,0.8799402713775635,0.0,0.0,1.2798680067062378,0.9377593994140625,0.3780025243759155,0.966433048248291,0.9430063366889954,0.9595301151275635,0.6160877346992493,0.0,0.30017536878585815,0.2901005744934082,2.894739866256714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5826003551483154,0.0,0.3670351207256317,0.33976978063583374,0.8819286227226257,0.0,0.942001223564148,0.02631578966975212,0.9931729435920715,0.9220200777053833,0.968868613243103,0.6772908568382263,0.6052631735801697,1.8498647212982178,0.5711963772773743,1.7364232540130615,0.5558856129646301,2.129169225692749,0.5394836664199829,2.2856521606445312,0.6892430186271667,1.7069848775863647,0.5563006401062012,0.20104002952575684,0.42722734808921814,1.165515422821045,2.0801401138305664,0.5394836664199829,0.5258347988128662,0.0,0.33114904165267944,0.37490901350975037,0.8735126852989197,0.0,0.9080090522766113,0.16936488449573517,0.9283754825592041,0.9565639495849609,0.9494309425354004,0.8253968358039856,0.45579078793525696,2.4461638927459717,0.5210301876068115,2.078859329223633,0.5100703835487366,2.4063949584960938,0.5778582692146301,2.0513222217559814,0.6060606241226196,1.754249930381775,0.541149914264679,0.21258482336997986,0.4230286478996277,1.177319884300232,2.139587640762329,0.45579078793525696
1,,,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5060172080993652,0.0003160556370858103,0.19391599297523499,0.22651468217372894,0.8844352960586548,0.0,0.0,1.0919638872146606,0.9602149128913879,0.4614412188529968,0.9818814396858215,0.9656634330749512,0.9778837561607361,0.7547227144241333,0.0,0.08441828191280365,0.5301120281219482,1.7310887575149536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6277976036071777,0.0,0.479518860578537,0.4088377356529236,0.879460871219635,0.0,0.9534093737602234,0.5526315569877625,0.9967490434646606,0.9298180341720581,0.9686788320541382,0.6772908568382263,0.6315789222717285,1.8331187963485718,0.594928503036499,1.7254129648208618,0.5815076231956482,2.1751060485839844,0.5597949624061584,2.249056339263916,0.701195240020752,1.5993696451187134,0.5786815285682678,0.21265843510627747,0.34067294001579285,1.049979329109192,2.0688741207122803,0.5597949624061584,0.558724582195282,0.0,0.40841206908226013,0.4246542155742645,0.8661407232284546,0.0,0.9303038120269775,0.4420921504497528,0.960225522518158,0.9592332243919373,0.9498189091682434,0.8282828330993652,0.449564129114151,2.5228469371795654,0.5434318780899048,2.0804085731506348,0.5268138647079468,2.545849323272705,0.6034660935401917,2.0311226844787598,0.6392496228218079,1.6912503242492676,0.5628923177719116,0.22504442930221558,0.3419139087200165,1.0548473596572876,2.161992073059082,0.449564129114151
2,,,,2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5366778373718262,0.00021070374350529164,0.2588884234428406,0.28064462542533875,0.8853017687797546,0.0,0.0,1.0147408246994019,0.9688363075256348,0.517277717590332,0.9872057437896729,0.9735714197158813,0.9839633107185364,0.8218566179275513,0.0,0.0596255399286747,0.6154066324234009,1.3844233751296997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,2883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
