epoch,lr-Adam,lr-Adam-1,lr-Adam-2,step,test/test-id-hr-ablated-task-acc,test/test-id-hr-ablated-worst-group-task-acc,test/test-id-hr-domain-acc,test/test-id-hr-domain-acc-africa,test/test-id-hr-domain-acc-americas,test/test-id-hr-domain-acc-asia,test/test-id-hr-domain-acc-europe,test/test-id-hr-domain-acc-oceania,test/test-id-lr-ablated-task-acc,test/test-id-lr-ablated-worst-group-task-acc,test/test-id-lr-domain-acc,test/test-id-lr-domain-acc-africa,test/test-id-lr-domain-acc-americas,test/test-id-lr-domain-acc-asia,test/test-id-lr-domain-acc-europe,test/test-id-lr-domain-acc-oceania,test/test-id-region-africa-hr-ablated-task-acc,test/test-id-region-africa-lr-ablated-task-acc,test/test-id-region-africa-task-acc,test/test-id-region-africa-task-loss,test/test-id-region-americas-hr-ablated-task-acc,test/test-id-region-americas-lr-ablated-task-acc,test/test-id-region-americas-task-acc,test/test-id-region-americas-task-loss,test/test-id-region-asia-hr-ablated-task-acc,test/test-id-region-asia-lr-ablated-task-acc,test/test-id-region-asia-task-acc,test/test-id-region-asia-task-loss,test/test-id-region-europe-hr-ablated-task-acc,test/test-id-region-europe-lr-ablated-task-acc,test/test-id-region-europe-task-acc,test/test-id-region-europe-task-loss,test/test-id-region-oceania-hr-ablated-task-acc,test/test-id-region-oceania-lr-ablated-task-acc,test/test-id-region-oceania-task-acc,test/test-id-region-oceania-task-loss,test/test-id-task-acc,test/test-id-task-ece,test/test-id-task-entropy-correct,test/test-id-task-entropy-incorrect,test/test-id-task-loss,test/test-id-worst-group-task-acc,test/test-od-hr-ablated-task-acc,test/test-od-hr-ablated-worst-group-task-acc,test/test-od-hr-domain-acc,test/test-od-hr-domain-acc-africa,test/test-od-hr-domain-acc-americas,test/test-od-hr-domain-acc-asia,test/test-od-hr-domain-acc-europe,test/test-od-hr-domain-acc-oceania,test/test-od-lr-ablated-task-acc,test/test-od-lr-ablated-worst-group-task-acc,test/test-od-lr-domain-acc,test/test-od-lr-domain-acc-africa,test/test-od-lr-domain-acc-americas,test/test-od-lr-domain-acc-asia,test/test-od-lr-domain-acc-europe,test/test-od-lr-domain-acc-oceania,test/test-od-region-africa-hr-ablated-task-acc,test/test-od-region-africa-lr-ablated-task-acc,test/test-od-region-africa-task-acc,test/test-od-region-africa-task-loss,test/test-od-region-americas-hr-ablated-task-acc,test/test-od-region-americas-lr-ablated-task-acc,test/test-od-region-americas-task-acc,test/test-od-region-americas-task-loss,test/test-od-region-asia-hr-ablated-task-acc,test/test-od-region-asia-lr-ablated-task-acc,test/test-od-region-asia-task-acc,test/test-od-region-asia-task-loss,test/test-od-region-europe-hr-ablated-task-acc,test/test-od-region-europe-lr-ablated-task-acc,test/test-od-region-europe-task-acc,test/test-od-region-europe-task-loss,test/test-od-region-oceania-hr-ablated-task-acc,test/test-od-region-oceania-lr-ablated-task-acc,test/test-od-region-oceania-task-acc,test/test-od-region-oceania-task-loss,test/test-od-task-acc,test/test-od-task-ece,test/test-od-task-entropy-correct,test/test-od-task-entropy-incorrect,test/test-od-task-loss,test/test-od-worst-group-task-acc,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-lr-domain-acc,train/train-lr-domain-acc-africa,train/train-lr-domain-acc-americas,train/train-lr-domain-acc-asia,train/train-lr-domain-acc-europe,train/train-lr-domain-acc-oceania,train/train-lr-domain-acc-other,train/train-lr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-ablated-task-acc,val/val-id-hr-ablated-worst-group-task-acc,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-lr-ablated-task-acc,val/val-id-lr-ablated-worst-group-task-acc,val/val-id-lr-domain-acc,val/val-id-lr-domain-acc-africa,val/val-id-lr-domain-acc-americas,val/val-id-lr-domain-acc-asia,val/val-id-lr-domain-acc-europe,val/val-id-lr-domain-acc-oceania,val/val-id-region-africa-hr-ablated-task-acc,val/val-id-region-africa-lr-ablated-task-acc,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-hr-ablated-task-acc,val/val-id-region-americas-lr-ablated-task-acc,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-hr-ablated-task-acc,val/val-id-region-asia-lr-ablated-task-acc,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-hr-ablated-task-acc,val/val-id-region-europe-lr-ablated-task-acc,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-hr-ablated-task-acc,val/val-id-region-oceania-lr-ablated-task-acc,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-hr-ablated-task-acc,val/val-od-hr-ablated-worst-group-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-lr-ablated-task-acc,val/val-od-lr-ablated-worst-group-task-acc,val/val-od-lr-domain-acc,val/val-od-lr-domain-acc-africa,val/val-od-lr-domain-acc-americas,val/val-od-lr-domain-acc-asia,val/val-od-lr-domain-acc-europe,val/val-od-lr-domain-acc-oceania,val/val-od-region-africa-hr-ablated-task-acc,val/val-od-region-africa-lr-ablated-task-acc,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-hr-ablated-task-acc,val/val-od-region-americas-lr-ablated-task-acc,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-hr-ablated-task-acc,val/val-od-region-asia-lr-ablated-task-acc,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-hr-ablated-task-acc,val/val-od-region-europe-lr-ablated-task-acc,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-hr-ablated-task-acc,val/val-od-region-oceania-lr-ablated-task-acc,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
,2e-05,1e-05,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13210833072662354,0.011952191591262817,0.4824523329734802,0.0,0.25097528100013733,0.10397326201200485,0.8519362211227417,0.0,0.03274405747652054,0.01625487580895424,0.9303317666053772,0.41578948497772217,0.9252275824546814,0.9324173927307129,0.9707669019699097,0.5298804640769958,0.4368421137332916,0.02631578966975212,0.5947368144989014,1.5237339735031128,0.14726917445659637,0.01625487580895424,0.5315344333648682,1.7188115119934082,0.14890456199645996,0.07055328786373138,0.515410304069519,1.741074800491333,0.10952923446893692,0.023158693686127663,0.4912680387496948,1.9230746030807495,0.011952191591262817,0.03585657477378845,0.6095617413520813,1.4840775728225708,0.5118871331214905,0.0236223042011261,1.3849343061447144,2.456515073776245,1.8130457401275635,0.4912680387496948,0.08410745859146118,0.01587301678955555,0.43625408411026,0.0,0.22584578394889832,0.1140499860048294,0.8711847066879272,0.0,0.030780818313360214,0.01587301678955555,0.7252322435379028,0.209215447306633,0.934166431427002,0.5200194120407104,0.7303414344787598,0.5122655034065247,0.18555417656898499,0.03611456975340843,0.3910336196422577,2.0501747131347656,0.103931725025177,0.017982322722673416,0.4871990382671356,1.9466495513916016,0.1414705216884613,0.07401116192340851,0.4639650583267212,2.01245379447937,0.03233316168189049,0.019399896264076233,0.5135799050331116,1.8044430017471313,0.01587301678955555,0.01587301678955555,0.5339105129241943,1.660293459892273,0.49038413166999817,0.009871682152152061,1.3762459754943848,2.394474744796753,1.899356484413147,0.3910336196422577
0,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43196335434913635,0.0012642225483432412,0.24951127171516418,0.0695154145359993,0.7663143277168274,0.029859840869903564,0.0,1.3113188743591309,0.8507474064826965,0.3211125135421753,0.8456587195396423,0.8520972728729248,0.9074276089668274,0.23095673322677612,0.0,0.469844251871109,0.33281293511390686,2.64290452003479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15379256010055542,0.03187251091003418,0.5477662682533264,0.0,0.33159947395324707,0.2079465240240097,0.8940774202346802,0.0,0.035792041569948196,0.015789473429322243,0.9496647119522095,0.6000000238418579,0.9304291009902954,0.9498700499534607,0.9863325953483582,0.6972111463546753,0.4368421137332916,0.015789473429322243,0.6526315808296204,1.2415568828582764,0.17490246891975403,0.024057216942310333,0.6056566834449768,1.3969523906707764,0.2001485377550125,0.07129595428705215,0.5959895849227905,1.456511378288269,0.11351556330919266,0.025246772915124893,0.5624525547027588,1.6269612312316895,0.03187251091003418,0.03585657477378845,0.717131495475769,1.1506329774856567,0.5867804288864136,0.014047252014279366,1.0078990459442139,2.1190226078033447,1.511380910873413,0.5624525547027588,0.09369821846485138,0.025974025949835777,0.48666834831237793,0.0,0.26668697595596313,0.23732103407382965,0.9006725549697876,0.0,0.030529752373695374,0.011544011533260345,0.7651519179344177,0.3574097156524658,0.9053642153739929,0.5205047130584717,0.8202276229858398,0.7546897530555725,0.19178082048892975,0.032378580421209335,0.46326276659965515,1.8149971961975098,0.11581835150718689,0.01920146308839321,0.5522706508636475,1.6526130437850952,0.13880126178264618,0.06479009985923767,0.5173501372337341,1.7827109098434448,0.04681841656565666,0.02340920828282833,0.5813502073287964,1.532267451286316,0.025974025949835777,0.011544011533260345,0.62193363904953,1.4007203578948975,0.5551594495773315,0.028414946049451828,1.059891700744629,2.1151273250579834,1.6307437419891357,0.46326276659965515
1,,,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47556042671203613,0.0006321112741716206,0.25711628794670105,0.1239822581410408,0.8308536410331726,0.014929920434951782,0.0,1.123126745223999,0.8945721387863159,0.3975979685783386,0.8920755386352539,0.898730993270874,0.9399845004081726,0.4198659360408783,0.0,0.2018960863351822,0.5627805590629578,1.5830661058425903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15422798693180084,0.06772908568382263,0.6008882522583008,0.0,0.4629388749599457,0.3156331181526184,0.8781321048736572,0.0,0.03570495545864105,0.02243172936141491,0.9618566632270813,0.6578947305679321,0.945383608341217,0.9647233486175537,0.9895595908164978,0.8007968068122864,0.41578948497772217,0.02631578966975212,0.7052631378173828,1.2011831998825073,0.15312093496322632,0.02243172936141491,0.6430429220199585,1.2944740056991577,0.17861121892929077,0.06869661808013916,0.6331229209899902,1.3238426446914673,0.13724373281002045,0.02752467803657055,0.5763098001480103,1.5592468976974487,0.06772908568382263,0.023904383182525635,0.7609561681747437,0.9972988367080688,0.6138639450073242,0.027253996580839157,0.8383051156997681,1.9636667966842651,1.416080355644226,0.5763098001480103,0.09485312551259995,0.027417028322815895,0.5399949550628662,0.0,0.38372448086738586,0.3487017750740051,0.8793326616287231,0.0,0.031282953917980194,0.008658008649945259,0.7850363850593567,0.4271481931209564,0.9100883603096008,0.5714632272720337,0.8279876112937927,0.8109667897224426,0.20049813389778137,0.031133249402046204,0.4769614040851593,1.7715903520584106,0.10408411920070648,0.019658640027046204,0.581987202167511,1.567198634147644,0.1286095678806305,0.06357680261135101,0.5493811964988708,1.7207149267196655,0.06414899230003357,0.025995861738920212,0.6025607585906982,1.4411396980285645,0.027417028322815895,0.008658008649945259,0.682539701461792,1.2327988147735596,0.5824755430221558,0.04619547352194786,0.8806976675987244,1.9570690393447876,1.546642780303955,0.4769614040851593
2,,,,2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5086972713470459,0.0004214074870105833,0.29596781730651855,0.18078874051570892,0.8517922759056091,0.009953280910849571,0.0,1.045743703842163,0.9145622849464417,0.4574378430843353,0.9129833579063416,0.9194040298461914,0.9532685875892639,0.5250863432884216,0.0,0.15231652557849884,0.646344780921936,1.2603356838226318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,2883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
