epoch,lr-Adam,lr-Adam-1,lr-Adam-2,step,test/test-id-hr-domain-acc,test/test-id-hr-domain-acc-africa,test/test-id-hr-domain-acc-americas,test/test-id-hr-domain-acc-asia,test/test-id-hr-domain-acc-europe,test/test-id-hr-domain-acc-oceania,test/test-id-lr-domain-acc,test/test-id-lr-domain-acc-africa,test/test-id-lr-domain-acc-americas,test/test-id-lr-domain-acc-asia,test/test-id-lr-domain-acc-europe,test/test-id-lr-domain-acc-oceania,test/test-id-region-africa-task-acc,test/test-id-region-africa-task-loss,test/test-id-region-americas-task-acc,test/test-id-region-americas-task-loss,test/test-id-region-asia-task-acc,test/test-id-region-asia-task-loss,test/test-id-region-europe-task-acc,test/test-id-region-europe-task-loss,test/test-id-region-oceania-task-acc,test/test-id-region-oceania-task-loss,test/test-id-task-acc,test/test-id-task-ece,test/test-id-task-entropy-correct,test/test-id-task-entropy-incorrect,test/test-id-task-loss,test/test-id-worst-group-task-acc,test/test-od-hr-domain-acc,test/test-od-hr-domain-acc-africa,test/test-od-hr-domain-acc-americas,test/test-od-hr-domain-acc-asia,test/test-od-hr-domain-acc-europe,test/test-od-hr-domain-acc-oceania,test/test-od-lr-domain-acc,test/test-od-lr-domain-acc-africa,test/test-od-lr-domain-acc-americas,test/test-od-lr-domain-acc-asia,test/test-od-lr-domain-acc-europe,test/test-od-lr-domain-acc-oceania,test/test-od-region-africa-task-acc,test/test-od-region-africa-task-loss,test/test-od-region-americas-task-acc,test/test-od-region-americas-task-loss,test/test-od-region-asia-task-acc,test/test-od-region-asia-task-loss,test/test-od-region-europe-task-acc,test/test-od-region-europe-task-loss,test/test-od-region-oceania-task-acc,test/test-od-region-oceania-task-loss,test/test-od-task-acc,test/test-od-task-ece,test/test-od-task-entropy-correct,test/test-od-task-entropy-incorrect,test/test-od-task-loss,test/test-od-worst-group-task-acc,train/d3g-consistency-loss,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-lr-domain-acc,train/train-lr-domain-acc-africa,train/train-lr-domain-acc-americas,train/train-lr-domain-acc-asia,train/train-lr-domain-acc-europe,train/train-lr-domain-acc-oceania,train/train-lr-domain-acc-other,train/train-lr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-lr-domain-acc,val/val-id-lr-domain-acc-africa,val/val-id-lr-domain-acc-americas,val/val-id-lr-domain-acc-asia,val/val-id-lr-domain-acc-europe,val/val-id-lr-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-lr-domain-acc,val/val-od-lr-domain-acc-africa,val/val-od-lr-domain-acc-americas,val/val-od-lr-domain-acc-asia,val/val-od-lr-domain-acc-europe,val/val-od-lr-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
,2e-05,1e-05,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6547069549560547,0.0,0.5477893352508545,0.43186038732528687,0.8864844441413879,0.0,0.5792911052703857,0.0,0.41287386417388916,0.14593389630317688,0.9470387101173401,0.0,0.057894736528396606,4.147058963775635,0.25975292921066284,3.350367784500122,0.14222057163715363,3.7198078632354736,0.3056188225746155,3.0840189456939697,0.2031872570514679,3.5854015350341797,0.24888966977596283,0.11778230965137482,3.216707944869995,3.901766538619995,3.3350942134857178,0.057894736528396606,0.5882500410079956,0.0,0.5170679688453674,0.3734530508518219,0.8772633075714111,0.0,0.46572935581207275,0.0,0.25937214493751526,0.1159912645816803,0.9176151156425476,0.0,0.07970111817121506,3.9360201358795166,0.22965559363365173,3.445796489715576,0.14511041343212128,3.7482454776763916,0.347516804933548,2.9263317584991455,0.20202019810676575,3.4530539512634277,0.250866174697876,0.11125347018241882,3.1223366260528564,3.8972368240356445,3.3270103931427,0.07970111817121506
0,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.87942504882812,0.5181036591529846,0.008217446506023407,0.2756401002407074,0.24369700253009796,0.8513614535331726,0.029250457882881165,0.0,1.2534048557281494,0.4777981638908386,0.009481668472290039,0.22815047204494476,0.06839238852262497,0.8819221258163452,0.0012187690008431673,0.0,1.2727904319763184,0.20546947419643402,3.4909987449645996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7066968679428101,0.0,0.6482445001602173,0.5703676342964172,0.8703492879867554,0.0,0.6913698315620422,0.0,0.6128088235855103,0.46268102526664734,0.9126803278923035,0.0,0.10526315867900848,3.8294413089752197,0.34460338950157166,2.912937641143799,0.2781284749507904,3.14414644241333,0.3794609010219574,2.7280945777893066,0.21912351250648499,3.2983481884002686,0.33850038051605225,0.14687801897525787,2.9550395011901855,3.7975785732269287,2.9095611572265625,0.10526315867900848,0.6396685838699341,0.0,0.5714721083641052,0.548653244972229,0.8701500296592712,0.0,0.5388400554656982,0.0,0.4251752495765686,0.2890075147151947,0.8729953169822693,0.0,0.13823163509368896,3.6029300689697266,0.3101188540458679,3.085749864578247,0.23271051049232483,3.374767303466797,0.4177444279193878,2.601208209991455,0.2871572971343994,3.059121608734131,0.32809439301490784,0.13647601008415222,2.8974478244781494,3.8161699771881104,2.977788209915161,0.13823163509368896
1,,,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.863243103027344,0.5960800647735596,0.0041087232530117035,0.43501168489456177,0.35939693450927734,0.8691980838775635,0.014625228941440582,0.0,0.8946745991706848,0.5600548982620239,0.0047408342361450195,0.38857102394104004,0.1883598119020462,0.90576171875,0.0006093845004215837,0.0,0.9733687043190002,0.35464397072792053,2.839618682861328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7375250458717346,0.24210526049137115,0.6758777499198914,0.638321578502655,0.8779422640800476,0.0,0.715666651725769,0.0,0.6202861070632935,0.5514296293258667,0.9159073829650879,0.0,0.1894736886024475,3.5870754718780518,0.40799739956855774,2.6503617763519287,0.35239508748054504,2.849992513656616,0.42900532484054565,2.48432993888855,0.3187251091003418,3.057018518447876,0.39919883012771606,0.16263046860694885,2.8018205165863037,3.7037906646728516,2.649477005004883,0.1894736886024475,0.6616118550300598,0.0037359900306910276,0.592959463596344,0.6301868557929993,0.864588737487793,0.0,0.5552096366882324,0.0,0.43889057636260986,0.32564911246299744,0.883988618850708,0.0,0.18306350708007812,3.4281535148620605,0.3652849793434143,2.8598129749298096,0.2766318917274475,3.1712355613708496,0.4668908417224884,2.375002861022949,0.37518036365509033,2.757371187210083,0.3793622851371765,0.15017113089561462,2.7817609310150146,3.7416439056396484,2.755697250366211,0.18306350708007812
2,,,,2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7064688205718994,0.6349088549613953,0.014327854849398136,0.5062540769577026,0.4321223497390747,0.8745691776275635,0.009750152006745338,0.0,0.7837269902229309,0.6077523231506348,0.003160556312650442,0.4703189730644226,0.29582419991493225,0.9069297909736633,0.00040625635301694274,0.0,0.8527176380157471,0.4289189875125885,2.495225429534912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,2883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
