epoch,lr-Adam,lr-Adam-1,lr-Adam-2,step,train/d3g-consistency-loss,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-lr-domain-acc,train/train-lr-domain-acc-africa,train/train-lr-domain-acc-americas,train/train-lr-domain-acc-asia,train/train-lr-domain-acc-europe,train/train-lr-domain-acc-oceania,train/train-lr-domain-acc-other,train/train-lr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-lr-domain-acc,val/val-id-lr-domain-acc-africa,val/val-id-lr-domain-acc-americas,val/val-id-lr-domain-acc-asia,val/val-id-lr-domain-acc-europe,val/val-id-lr-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-africa-top5-task-acc,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-americas-top5-task-acc,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-asia-top5-task-acc,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-europe-top5-task-acc,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-region-oceania-top5-task-acc,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-top5-task-acc,val/val-id-worst-group-task-acc,val/val-id-worst-group-top5-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-lr-domain-acc,val/val-od-lr-domain-acc-africa,val/val-od-lr-domain-acc-americas,val/val-od-lr-domain-acc-asia,val/val-od-lr-domain-acc-europe,val/val-od-lr-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-africa-top5-task-acc,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-americas-top5-task-acc,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-asia-top5-task-acc,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-europe-top5-task-acc,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-region-oceania-top5-task-acc,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-top5-task-acc,val/val-od-worst-group-task-acc,val/val-od-worst-group-top5-task-acc
,2e-05,1e-05,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,960,,,,,,,,,,,,,,,,,,,,0.6174344420433044,0.0,0.45416125655174255,0.3405124545097351,0.9066058993339539,0.0,0.26770007610321045,0.11578947305679321,0.05364109203219414,0.04530263692140579,0.5229688882827759,0.039840638637542725,0.3684210479259491,2.7094814777374268,0.41578948497772217,0.3117685317993164,3.085299015045166,0.540962278842926,0.31711846590042114,2.9999794960021973,0.5852209329605103,0.29517844319343567,3.0470151901245117,0.519362211227417,0.2031872570514679,3.5718512535095215,0.36653387546539307,0.3038404583930969,0.12929116189479828,2.9626119136810303,3.8223094940185547,3.052851438522339,0.535313069820404,0.2031872570514679,0.36653387546539307,0.5499874353408813,0.0,0.4126790463924408,0.34287795424461365,0.8836005926132202,0.0,0.22872206568717957,0.3449564278125763,0.046022552996873856,0.03275904059410095,0.48745474219322205,0.10389610379934311,0.13698630034923553,3.7027292251586914,0.18555417656898499,0.26562023162841797,3.235581159591675,0.4939042925834656,0.32176655530929565,3.0906732082366943,0.5806843042373657,0.3488101363182068,2.8320248126983643,0.5597516894340515,0.12265512347221375,3.7650136947631836,0.2626262605190277,0.29932212829589844,0.12269384413957596,2.9224777221679688,3.825711965560913,3.086416006088257,0.5168465971946716,0.12265512347221375,0.18555417656898499
0,,,,960,100.72167205810547,0.4558500051498413,0.0044247787445783615,0.23563629388809204,0.15739232301712036,0.7836052179336548,0.0024375380016863346,0.0,1.3134870529174805,0.2630784511566162,0.17762325704097748,0.0429123155772686,0.04857094585895538,0.5177504420280457,0.0889701396226883,0.0714285746216774,1.780603051185608,0.2008378505706787,3.516916513442993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,1921,,,,,,,,,,,,,,,,,,,,0.714099109172821,0.0,0.6407672166824341,0.5855922698974609,0.8830675482749939,0.0,0.2776277959346771,0.10526315867900848,0.04908972606062889,0.04678796976804733,0.5468868613243103,0.039840638637542725,0.410526305437088,2.586522102355957,0.4842105209827423,0.4096228778362274,2.702083110809326,0.6433680057525635,0.4106943905353546,2.668191432952881,0.6903082132339478,0.3868640959262848,2.664551019668579,0.6416097283363342,0.3745020031929016,3.149148941040039,0.56175297498703,0.3985021412372589,0.17807862162590027,2.8574695587158203,3.7538933753967285,2.6855056285858154,0.6488722562789917,0.3745020031929016,0.4842105209827423,0.6435350179672241,0.0,0.5752819180488586,0.5687939524650574,0.8661407232284546,0.0,0.23439618945121765,0.33872976899147034,0.04297470301389694,0.0337296761572361,0.5054319500923157,0.09668109565973282,0.16811954975128174,3.6207475662231445,0.22789539396762848,0.3599512279033661,2.8835558891296387,0.5984455943107605,0.4011162221431732,2.7712414264678955,0.6796894073486328,0.43727368116378784,2.4616339206695557,0.6654164791107178,0.26695525646209717,3.4969124794006348,0.4430014491081238,0.38744664192199707,0.1667564958333969,2.823683738708496,3.760746479034424,2.747847557067871,0.6207883358001709,0.16811954975128174,0.22789539396762848
1,,,,1921,6.554596900939941,0.5603931546211243,0.0022123893722891808,0.396557480096817,0.30498623847961426,0.8421272039413452,0.0012187690008431673,0.0,0.9129297733306885,0.26400870084762573,0.16908976435661316,0.042554713785648346,0.04812173545360565,0.520378589630127,0.09506398439407349,0.0476190485060215,1.7802906036376953,0.3518728017807007,2.8295865058898926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,2882,,,,,,,,,,,,,,,,,,,,0.7532874941825867,0.31578946113586426,0.713589072227478,0.6438915729522705,0.8847759962081909,0.0,0.27144473791122437,0.11052631586790085,0.05234070122241974,0.04827330261468887,0.5301822423934937,0.04780876636505127,0.44736841320991516,2.4783172607421875,0.5263158082962036,0.4538361430168152,2.4116909503936768,0.713263988494873,0.4686223566532135,2.382251501083374,0.7530634999275208,0.44400152564048767,2.4174530506134033,0.6983674764633179,0.4741035997867584,2.891653060913086,0.6254979968070984,0.45293042063713074,0.18488845229148865,2.671782970428467,3.654355764389038,2.4198050498962402,0.710441529750824,0.44400152564048767,0.5263158082962036,0.682550847530365,0.043586552143096924,0.6526973247528076,0.6238777041435242,0.867046058177948,0.0,0.22887271642684937,0.34744706749916077,0.046479731798172,0.03227372094988823,0.48706674575805664,0.10822510719299316,0.19302615523338318,3.545412540435791,0.2602739632129669,0.4123742878437042,2.6199676990509033,0.6630600690841675,0.45037612318992615,2.493037462234497,0.7318611741065979,0.48603206872940063,2.2480804920196533,0.7207708358764648,0.3564213514328003,3.291123151779175,0.49639248847961426,0.4379613399505615,0.1748896986246109,2.6761114597320557,3.668597936630249,2.510277509689331,0.677529513835907,0.19302615523338318,0.2602739632129669
2,,,,2882,3.624183177947998,0.6151594519615173,0.03139485791325569,0.48239800333976746,0.4031669497489929,0.8597962856292725,0.0008125127060338855,0.0,0.768635630607605,0.2647697925567627,0.1704593300819397,0.04249908775091171,0.04860838130116463,0.5217428803443909,0.09607962518930435,0.0396825410425663,1.7800352573394775,0.42858073115348816,2.480818033218384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,2883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
