epoch,lr-Adam,lr-Adam-1,step,test/test-id-domain-acc,test/test-id-domain-acc-africa,test/test-id-domain-acc-americas,test/test-id-domain-acc-asia,test/test-id-domain-acc-europe,test/test-id-domain-acc-oceania,test/test-id-region-africa-task-acc,test/test-id-region-africa-task-loss,test/test-id-region-americas-task-acc,test/test-id-region-americas-task-loss,test/test-id-region-asia-task-acc,test/test-id-region-asia-task-loss,test/test-id-region-europe-task-acc,test/test-id-region-europe-task-loss,test/test-id-region-oceania-task-acc,test/test-id-region-oceania-task-loss,test/test-id-task-acc,test/test-id-task-ece,test/test-id-task-entropy-correct,test/test-id-task-entropy-incorrect,test/test-id-task-loss,test/test-id-worst-group-task-acc,test/test-od-domain-acc,test/test-od-domain-acc-africa,test/test-od-domain-acc-americas,test/test-od-domain-acc-asia,test/test-od-domain-acc-europe,test/test-od-domain-acc-oceania,test/test-od-region-africa-task-acc,test/test-od-region-africa-task-loss,test/test-od-region-americas-task-acc,test/test-od-region-americas-task-loss,test/test-od-region-asia-task-acc,test/test-od-region-asia-task-loss,test/test-od-region-europe-task-acc,test/test-od-region-europe-task-loss,test/test-od-region-oceania-task-acc,test/test-od-region-oceania-task-loss,test/test-od-task-acc,test/test-od-task-ece,test/test-od-task-entropy-correct,test/test-od-task-entropy-incorrect,test/test-od-task-loss,test/test-od-worst-group-task-acc,train/train-domain-acc,train/train-domain-acc-africa,train/train-domain-acc-americas,train/train-domain-acc-asia,train/train-domain-acc-europe,train/train-domain-acc-oceania,train/train-domain-acc-other,train/train-domain-loss,train/train-task-acc,train/train-task-loss,train/train-total-loss,val/val-id-domain-acc,val/val-id-domain-acc-africa,val/val-id-domain-acc-americas,val/val-id-domain-acc-asia,val/val-id-domain-acc-europe,val/val-id-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-domain-acc,val/val-od-domain-acc-africa,val/val-od-domain-acc-americas,val/val-od-domain-acc-asia,val/val-od-domain-acc-europe,val/val-od-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
,2e-05,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8739005327224731,0.36315789818763733,0.8462288975715637,0.9866319894790649,0.8695899844169617,0.49800798296928406,0.5894736647605896,1.5393770933151245,0.5107282400131226,1.8030470609664917,0.5038989782333374,1.819970965385437,0.4827258884906769,1.9474104642868042,0.629482090473175,1.5221649408340454,0.5002177357673645,0.037594132125377655,1.4861629009246826,2.5598199367523193,1.8656235933303833,0.4827258884906769,0.7433090806007385,0.14072228968143463,0.6568119525909424,0.9388498067855835,0.8138903379440308,0.31457430124282837,0.41220423579216003,2.0170278549194336,0.46174946427345276,1.9953709840774536,0.47148749232292175,1.977491021156311,0.5212105512619019,1.7878930568695068,0.5396825671195984,1.6779735088348389,0.48757219314575195,0.02970372885465622,1.4942996501922607,2.589543342590332,1.9012179374694824,0.41220423579216003
0,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8419005274772644,0.25221237540245056,0.8098030686378479,0.8962883949279785,0.8915153741836548,0.19926874339580536,0.0,0.5446640849113464,0.33052313327789307,2.6740894317626953,2.783024549484253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.6e-05,9.600000000000001e-06,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.936166524887085,0.6000000238418579,0.9258777499198914,0.8963980674743652,0.9812073111534119,0.8167330622673035,0.6578947305679321,1.2754284143447876,0.6222366690635681,1.353319525718689,0.6056442856788635,1.4291141033172607,0.5671981573104858,1.594542145729065,0.7529880404472351,1.1308788061141968,0.5966210961341858,0.008147554472088814,0.9929105639457703,2.0974669456481934,1.474941611289978,0.5671981573104858,0.8127039670944214,0.34246575832366943,0.8040231466293335,0.7112351655960083,0.9260217547416687,0.7835497856140137,0.4993773400783539,1.7891076803207397,0.5644620656967163,1.5844253301620483,0.5542343854904175,1.6861931085586548,0.6136834025382996,1.434524655342102,0.6695526838302612,1.3413960933685303,0.5824755430221558,0.010774297639727592,1.0763626098632812,2.166189193725586,1.5472173690795898,0.4993773400783539
1,,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8909618258476257,0.3448166847229004,0.8716683387756348,0.9268628358840942,0.931396484375,0.43936625123023987,0.0,0.22860918939113617,0.5704305171966553,1.5622469186782837,1.607969880104065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.2000000000000004e-05,9.216000000000001e-06,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9339893460273743,0.7157894968986511,0.9752925634384155,0.8221314549446106,0.9753227233886719,0.9442231059074402,0.678947389125824,1.215122103691101,0.6371911764144897,1.2940353155136108,0.6279242634773254,1.3684735298156738,0.5975702404975891,1.5068470239639282,0.7609561681747437,1.1319544315338135,0.6203082799911499,0.05592147260904312,0.7391301989555359,1.7749667167663574,1.4041799306869507,0.5975702404975891,0.7670599818229675,0.4719800651073456,0.8972874283790588,0.515651524066925,0.8142783045768738,0.8484848737716675,0.5504358410835266,1.7131236791610718,0.5845778584480286,1.5456464290618896,0.541130781173706,1.774156928062439,0.6294620037078857,1.3944370746612549,0.7186146974563599,1.2250216007232666,0.5962842106819153,0.0542391762137413,0.8196752071380615,1.8513367176055908,1.529984712600708,0.541130781173706
2,,,2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9132135510444641,0.42351454496383667,0.9002367854118347,0.939749538898468,0.9472560286521912,0.5642900466918945,0.0,0.16808748245239258,0.6681888699531555,1.174527883529663,1.208146095275879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.8e-05,8.847360000000002e-06,2883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
