epoch,lr-Adam,lr-Adam-1,lr-Adam-2,step,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-lr-domain-acc,train/train-lr-domain-acc-africa,train/train-lr-domain-acc-americas,train/train-lr-domain-acc-asia,train/train-lr-domain-acc-europe,train/train-lr-domain-acc-oceania,train/train-lr-domain-acc-other,train/train-lr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-ablated-task-acc,val/val-id-hr-ablated-worst-group-task-acc,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-lr-ablated-task-acc,val/val-id-lr-ablated-worst-group-task-acc,val/val-id-lr-domain-acc,val/val-id-lr-domain-acc-africa,val/val-id-lr-domain-acc-americas,val/val-id-lr-domain-acc-asia,val/val-id-lr-domain-acc-europe,val/val-id-lr-domain-acc-oceania,val/val-id-region-africa-hr-ablated-task-acc,val/val-id-region-africa-lr-ablated-task-acc,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-africa-top5-task-acc,val/val-id-region-americas-hr-ablated-task-acc,val/val-id-region-americas-lr-ablated-task-acc,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-americas-top5-task-acc,val/val-id-region-asia-hr-ablated-task-acc,val/val-id-region-asia-lr-ablated-task-acc,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-asia-top5-task-acc,val/val-id-region-europe-hr-ablated-task-acc,val/val-id-region-europe-lr-ablated-task-acc,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-europe-top5-task-acc,val/val-id-region-oceania-hr-ablated-task-acc,val/val-id-region-oceania-lr-ablated-task-acc,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-region-oceania-top5-task-acc,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-top5-task-acc,val/val-id-worst-group-task-acc,val/val-id-worst-group-top5-task-acc,val/val-od-hr-ablated-task-acc,val/val-od-hr-ablated-worst-group-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-lr-ablated-task-acc,val/val-od-lr-ablated-worst-group-task-acc,val/val-od-lr-domain-acc,val/val-od-lr-domain-acc-africa,val/val-od-lr-domain-acc-americas,val/val-od-lr-domain-acc-asia,val/val-od-lr-domain-acc-europe,val/val-od-lr-domain-acc-oceania,val/val-od-region-africa-hr-ablated-task-acc,val/val-od-region-africa-lr-ablated-task-acc,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-africa-top5-task-acc,val/val-od-region-americas-hr-ablated-task-acc,val/val-od-region-americas-lr-ablated-task-acc,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-americas-top5-task-acc,val/val-od-region-asia-hr-ablated-task-acc,val/val-od-region-asia-lr-ablated-task-acc,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-asia-top5-task-acc,val/val-od-region-europe-hr-ablated-task-acc,val/val-od-region-europe-lr-ablated-task-acc,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-europe-top5-task-acc,val/val-od-region-oceania-hr-ablated-task-acc,val/val-od-region-oceania-lr-ablated-task-acc,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-region-oceania-top5-task-acc,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-top5-task-acc,val/val-od-worst-group-task-acc,val/val-od-worst-group-top5-task-acc
,2e-05,1e-05,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,2401,,,,,,,,,,,,,,,,,,,0.0897848978638649,0.019920319318771362,0.5561264753341675,0.0,0.3631339371204376,0.2253991812467575,0.8849658370018005,0.0,0.017504137009382248,0.005263158120214939,0.9747452735900879,0.6578947305679321,0.9847204089164734,0.9658373594284058,0.9861427545547485,0.9681274890899658,0.04210526496171951,0.005263158120214939,0.6578947305679321,1.13095223903656,0.8842105269432068,0.021456437185406685,0.02113133855164051,0.6801040172576904,1.1343178749084473,0.9083225131034851,0.1251392513513565,0.018195321783423424,0.6661715507507324,1.1932318210601807,0.889342725276947,0.11674259603023529,0.01499620359390974,0.6548975110054016,1.254965901374817,0.8730068206787109,0.019920319318771362,0.027888447046279907,0.7928286790847778,0.8482044339179993,0.9442231059074402,0.6674214005470276,0.006883672904223204,0.8215481042861938,1.9085477590560913,1.1969761848449707,0.8880954384803772,0.6548975110054016,0.8730068206787109,0.10328897833824158,0.011544011533260345,0.5034898519515991,0.0,0.3291679322719574,0.287066251039505,0.8644593954086304,0.0,0.01777554675936699,0.009962639771401882,0.8439367413520813,0.34371107816696167,0.9495580792427063,0.6762921810150146,0.8901965618133545,0.9090909361839294,0.0348692387342453,0.009962639771401882,0.5367372632026672,1.6029750108718872,0.8667497038841248,0.021639743819832802,0.019963426515460014,0.6510210037231445,1.2608416080474854,0.8835721015930176,0.11016743630170822,0.01771414652466774,0.624605655670166,1.4009500741958618,0.8747876882553101,0.1842990219593048,0.013838592916727066,0.6938696503639221,1.1077345609664917,0.9013192057609558,0.011544011533260345,0.05050504952669144,0.728715717792511,0.9691228270530701,0.9336219429969788,0.6603062748908997,0.014728357084095478,0.8220113515853882,1.8726881742477417,1.2339110374450684,0.8897313475608826,0.5367372632026672,0.8667497038841248
0,,,,2401,0.49076929688453674,0.0012642225483432412,0.3687598407268524,0.20674939453601837,0.7554572820663452,0.0012187690008431673,0.0,1.259559154510498,0.9419616460800171,0.5360303521156311,0.9441663026809692,0.9354259371757507,0.9757582545280457,0.68312007188797,0.0,0.19110025465488434,0.550889253616333,1.716372013092041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,2402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,4803,,,,,,,,,,,,,,,,,,,0.09196203202009201,0.019920319318771362,0.6499172449111938,0.0,0.5250325202941895,0.5395469665527344,0.8342824578285217,0.0,0.01445615291595459,0.005263158120214939,0.9797091484069824,0.8526315689086914,0.9837450981140137,0.9836613535881042,0.9836750030517578,0.9203187227249146,0.02631578966975212,0.005263158120214939,0.74210524559021,0.9379223585128784,0.942105233669281,0.028933679684996605,0.011378413066267967,0.7288686633110046,0.9911248683929443,0.9174252152442932,0.11734125763177872,0.013367990963160992,0.7025622129440308,1.0831174850463867,0.913850724697113,0.12167805433273315,0.016704631969332695,0.692293107509613,1.1240323781967163,0.8935079574584961,0.019920319318771362,0.023904383182525635,0.8446215391159058,0.6750712990760803,0.9482071995735168,0.7086998224258423,0.028565924614667892,0.6030041575431824,1.6886208057403564,1.0657477378845215,0.9067316651344299,0.692293107509613,0.8935079574584961,0.09796635806560516,0.010101010091602802,0.5933718085289001,0.0,0.47043582797050476,0.6151419281959534,0.8012157082557678,0.0,0.013607833534479141,0.01120796985924244,0.8718553781509399,0.4931506812572479,0.9580920338630676,0.7277359962463379,0.9141231179237366,0.8845598697662354,0.037359900772571564,0.01120796985924244,0.5504358410835266,1.606444001197815,0.8667497038841248,0.022096920758485794,0.011734227649867535,0.6840901970863342,1.1333832740783691,0.9017068147659302,0.10288764536380768,0.015530210919678211,0.6537248492240906,1.2922834157943726,0.8878912925720215,0.1739524006843567,0.012545266188681126,0.7174081802368164,1.0214685201644897,0.9111484885215759,0.010101010091602802,0.034632034599781036,0.7792207598686218,0.7509046792984009,0.948051929473877,0.6886768937110901,0.04350177198648453,0.6181924343109131,1.6503031253814697,1.1284385919570923,0.9027366042137146,0.5504358410835266,0.8667497038841248
1,,,,4803,0.5488531589508057,0.0006321112741716206,0.4219949543476105,0.3088887631893158,0.799431324005127,0.0006093845004215837,0.0,1.0031023025512695,0.9602800011634827,0.6665613055229187,0.9613550901412964,0.9565950036048889,0.9832261204719543,0.8074344992637634,0.0,0.07391177862882614,0.7394194602966309,0.9252106547355652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,4804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,7205,,,,,,,,,,,,,,,,,,,0.10345728695392609,0.021052632480859756,0.6989462971687317,0.10000000149011612,0.5884265303611755,0.6632009148597717,0.8373196721076965,0.0,0.015936601907014847,0.005263158120214939,0.9806670546531677,0.8526315689086914,0.9713914394378662,0.9855180382728577,0.9925968050956726,0.9083665609359741,0.021052632480859756,0.005263158120214939,0.7473683953285217,0.932496964931488,0.9157894849777222,0.031209362670779228,0.017555266618728638,0.7477242946624756,1.0132994651794434,0.9219765663146973,0.14741922914981842,0.014110657386481762,0.7088748812675476,1.0752962827682495,0.9171926975250244,0.12984055280685425,0.016704631969332695,0.688876211643219,1.1344475746154785,0.8995823860168457,0.027888447046279907,0.007968127727508545,0.8446215391159058,0.7408934831619263,0.9442231059074402,0.7137507796287537,0.07975807040929794,0.40415531396865845,1.4018837213516235,1.07594633102417,0.9109988808631897,0.688876211643219,0.8995823860168457,0.10936480015516281,0.010101010091602802,0.634697437286377,0.05977584049105644,0.5278878211975098,0.7080805897712708,0.8031557202339172,0.0,0.013457193039357662,0.007471980061382055,0.894652247428894,0.5367372632026672,0.9303566217422485,0.8019897937774658,0.9574495553970337,0.826839804649353,0.032378580421209335,0.007471980061382055,0.5865504145622253,1.5734446048736572,0.8792029619216919,0.02864980138838291,0.013410545885562897,0.6936909556388855,1.1702748537063599,0.9087168574333191,0.12739625573158264,0.018927445635199547,0.6636738777160645,1.3626625537872314,0.8920165300369263,0.18520434200763702,0.011510604992508888,0.7271081209182739,0.9989056587219238,0.9200724363327026,0.010101010091602802,0.010101010091602802,0.7849928140640259,0.8203154802322388,0.9408369660377502,0.6993221044540405,0.09313075989484787,0.408944308757782,1.3329499959945679,1.1474906206130981,0.9096158742904663,0.5865504145622253,0.8792029619216919
2,,,,7205,0.5861337780952454,0.01053518708795309,0.46915876865386963,0.3859097361564636,0.8134861588478088,0.00040625635301694274,0.0,0.900145947933197,0.9691268801689148,0.7406237125396729,0.9700408577919006,0.9662343263626099,0.9867494106292725,0.8600447177886963,0.0,0.0482630729675293,0.8122243285179138,0.6507059931755066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,7206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
