epoch,lr-Adam,lr-Adam-1,lr-Adam-2,step,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-lr-domain-acc,train/train-lr-domain-acc-africa,train/train-lr-domain-acc-americas,train/train-lr-domain-acc-asia,train/train-lr-domain-acc-europe,train/train-lr-domain-acc-oceania,train/train-lr-domain-acc-other,train/train-lr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-ablated-task-acc,val/val-id-hr-ablated-worst-group-task-acc,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-lr-ablated-task-acc,val/val-id-lr-ablated-worst-group-task-acc,val/val-id-lr-domain-acc,val/val-id-lr-domain-acc-africa,val/val-id-lr-domain-acc-americas,val/val-id-lr-domain-acc-asia,val/val-id-lr-domain-acc-europe,val/val-id-lr-domain-acc-oceania,val/val-id-region-africa-hr-ablated-task-acc,val/val-id-region-africa-lr-ablated-task-acc,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-africa-top5-task-acc,val/val-id-region-americas-hr-ablated-task-acc,val/val-id-region-americas-lr-ablated-task-acc,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-americas-top5-task-acc,val/val-id-region-asia-hr-ablated-task-acc,val/val-id-region-asia-lr-ablated-task-acc,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-asia-top5-task-acc,val/val-id-region-europe-hr-ablated-task-acc,val/val-id-region-europe-lr-ablated-task-acc,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-europe-top5-task-acc,val/val-id-region-oceania-hr-ablated-task-acc,val/val-id-region-oceania-lr-ablated-task-acc,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-region-oceania-top5-task-acc,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-top5-task-acc,val/val-id-worst-group-task-acc,val/val-id-worst-group-top5-task-acc,val/val-od-hr-ablated-task-acc,val/val-od-hr-ablated-worst-group-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-lr-ablated-task-acc,val/val-od-lr-ablated-worst-group-task-acc,val/val-od-lr-domain-acc,val/val-od-lr-domain-acc-africa,val/val-od-lr-domain-acc-americas,val/val-od-lr-domain-acc-asia,val/val-od-lr-domain-acc-europe,val/val-od-lr-domain-acc-oceania,val/val-od-region-africa-hr-ablated-task-acc,val/val-od-region-africa-lr-ablated-task-acc,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-africa-top5-task-acc,val/val-od-region-americas-hr-ablated-task-acc,val/val-od-region-americas-lr-ablated-task-acc,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-americas-top5-task-acc,val/val-od-region-asia-hr-ablated-task-acc,val/val-od-region-asia-lr-ablated-task-acc,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-asia-top5-task-acc,val/val-od-region-europe-hr-ablated-task-acc,val/val-od-region-europe-lr-ablated-task-acc,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-europe-top5-task-acc,val/val-od-region-oceania-hr-ablated-task-acc,val/val-od-region-oceania-lr-ablated-task-acc,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-region-oceania-top5-task-acc,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-top5-task-acc,val/val-od-worst-group-task-acc,val/val-od-worst-group-top5-task-acc
,2e-05,1e-05,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,2401,,,,,,,,,,,,,,,,,,,0.033614907413721085,0.0,0.6004528403282166,0.0,0.5110533237457275,0.41737839579582214,0.7970767021179199,0.0,0.020377950742840767,0.005263158120214939,0.9722198247909546,0.7631579041481018,0.9834200143814087,0.9461566805839539,0.9927866458892822,0.8605577945709229,0.015789473429322243,0.005263158120214939,0.7052631378173828,1.0158668756484985,0.9105263352394104,0.004551365505903959,0.02600780315697193,0.6778283715248108,1.108035683631897,0.9083225131034851,0.10137393325567245,0.01782398857176304,0.6784255504608154,1.1658077239990234,0.9053100347518921,0.0182232353836298,0.01784358359873295,0.6581245064735413,1.2290899753570557,0.8785117864608765,0.0,0.043824702501297,0.8087649345397949,0.9108230471611023,0.9322709441184998,0.6723852753639221,0.008422814309597015,0.8324827551841736,1.9555429220199585,1.1710424423217773,0.8945397734642029,0.6581245064735413,0.8785117864608765,0.023349234834313393,0.0,0.5565654039382935,0.0,0.4903992712497711,0.4773113429546356,0.7629332542419434,0.0,0.015013808384537697,0.009962639771401882,0.8515189290046692,0.4221668839454651,0.9704358577728271,0.6241203546524048,0.9202017784118652,0.8138527870178223,0.004981319885700941,0.009962639771401882,0.5330012440681458,1.5411829948425293,0.8592777252197266,0.0047241696156561375,0.01661079004406929,0.6522401571273804,1.2432563304901123,0.8849436044692993,0.0800776481628418,0.01455957256257534,0.6435331106185913,1.3051104545593262,0.8878912925720215,0.01293326448649168,0.0146145885810256,0.6968442797660828,1.0849460363388062,0.8997672200202942,0.0,0.012987012974917889,0.7561327815055847,1.015943169593811,0.906204879283905,0.6665327548980713,0.0095134936273098,0.8224303126335144,1.926255702972412,1.1987107992172241,0.8910369277000427,0.5330012440681458,0.8592777252197266
0,,,,2401,0.4811287522315979,0.011378002353012562,0.33242741227149963,0.31624460220336914,0.6991612911224365,0.009140768088400364,0.0476190485060215,1.2954548597335815,0.9370177984237671,0.501896321773529,0.9421160817146301,0.9297546148300171,0.9730870723724365,0.6288848519325256,0.0,0.20499764382839203,0.5548833608627319,1.6962333917617798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,2402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,4803,,,,,,,,,,,,,,,,,,,0.036314550787210464,0.0,0.6474788784980774,0.0,0.4707412123680115,0.52395099401474,0.8686408400535583,0.0,0.02255508117377758,0.005263158120214939,0.9803187251091003,0.8473684191703796,0.9853706359863281,0.9676940441131592,0.9935459494590759,0.8964143395423889,0.015789473429322243,0.005263158120214939,0.74210524559021,0.9398462772369385,0.9315789341926575,0.0058517553843557835,0.023732120171189308,0.7217165231704712,1.0074228048324585,0.9161248207092285,0.10842926055192947,0.029706647619605064,0.7047901749610901,1.0545766353607178,0.9157074093818665,0.019741836935281754,0.019172361120581627,0.6867881417274475,1.1526285409927368,0.8889521360397339,0.0,0.01593625545501709,0.8087649345397949,0.8335198163986206,0.9482071995735168,0.7040842771530151,0.040775366127491,0.5802941918373108,1.6672945022583008,1.0799716711044312,0.904554545879364,0.6867881417274475,0.8889521360397339,0.028471002355217934,0.0,0.5921164751052856,0.0,0.4314233362674713,0.5928173065185547,0.8429901599884033,0.0,0.022545820102095604,0.009962639771401882,0.864072322845459,0.571606457233429,0.9609875082969666,0.6282455921173096,0.9375323057174683,0.8730158805847168,0.019925279542803764,0.009962639771401882,0.6176837086677551,1.2912176847457886,0.905354917049408,0.007162450347095728,0.020877780392766,0.6648887395858765,1.2026821374893188,0.8968302607536316,0.0948798805475235,0.03348701819777489,0.6534821391105652,1.2785555124282837,0.8988109827041626,0.0146145885810256,0.020175892859697342,0.7162441611289978,1.033803939819336,0.9108898043632507,0.0,0.014430014416575432,0.761904776096344,0.9271966218948364,0.9278499484062195,0.6839568018913269,0.05579150468111038,0.5934798121452332,1.6054766178131104,1.1466823816299438,0.9041426181793213,0.6176837086677551,0.8968302607536316
1,,,,4803,0.5515007376670837,0.005689001176506281,0.4078577160835266,0.3856757879257202,0.7740693688392639,0.004570384044200182,0.02380952425301075,0.9909447431564331,0.9573331475257874,0.6494942903518677,0.9609497785568237,0.9520186185836792,0.9815458655357361,0.7763558626174927,0.0,0.07749184966087341,0.738834023475647,0.9271541237831116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,4804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,7205,,,,,,,,,,,,,,,,,,,0.03570495545864105,0.0,0.6891927123069763,0.021052632480859756,0.6245123744010925,0.5451169610023499,0.8582004308700562,0.0,0.017765391618013382,0.007968127727508545,0.9792737364768982,0.8947368264198303,0.981794536113739,0.9662086963653564,0.9901290535926819,0.9442231059074402,0.015789473429322243,0.010526316240429878,0.7473683953285217,0.9497557878494263,0.9105263352394104,0.0058517553843557835,0.018530558794736862,0.7327698469161987,0.9656456112861633,0.9245773553848267,0.10694392770528793,0.018937988206744194,0.7155588269233704,1.061703085899353,0.9201633930206299,0.019172361120581627,0.017463933676481247,0.6940014958381653,1.1129870414733887,0.9011009931564331,0.0,0.007968127727508545,0.8406374454498291,0.7378994822502136,0.9601593613624573,0.7136636972427368,0.05886790156364441,0.4807010293006897,1.5185614824295044,1.0502047538757324,0.9133501648902893,0.6940014958381653,0.9011009931564331,0.02756716124713421,0.0,0.6361536383628845,0.0024906599428504705,0.5830539464950562,0.5891773700714111,0.8294102549552917,0.0,0.01928194798529148,0.008658008649945259,0.8797388672828674,0.6463263034820557,0.960225522518158,0.6932783126831055,0.9375323057174683,0.8571428656578064,0.019925279542803764,0.009962639771401882,0.5840597748756409,1.4278508424758911,0.8829389810562134,0.005486132111400366,0.015848826617002487,0.6819567084312439,1.1928935050964355,0.898354172706604,0.09390924870967865,0.0242659542709589,0.6653724908828735,1.3156545162200928,0.8876486420631409,0.01422659121453762,0.021469218656420708,0.736937403678894,0.979424238204956,0.91994309425354,0.0,0.008658008649945259,0.7994228005409241,0.858738362789154,0.9350649118423462,0.7000753283500671,0.0664292573928833,0.5073184967041016,1.4838939905166626,1.133065938949585,0.9051970839500427,0.5840597748756409,0.8829389810562134
2,,,,7205,0.5901495814323425,0.007585335057228804,0.4598928689956665,0.43856102228164673,0.8009918928146362,0.00304692261852324,0.01587301678955555,0.8830868005752563,0.9660564661026001,0.7191318869590759,0.9684832692146301,0.9623224139213562,0.9851983785629272,0.8322161436080933,0.0,0.056042127311229706,0.8100906610488892,0.6585384607315063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,7206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
