epoch,lr-Adam,step,test/test-id-region-africa-task-acc,test/test-id-region-africa-task-loss,test/test-id-region-americas-task-acc,test/test-id-region-americas-task-loss,test/test-id-region-asia-task-acc,test/test-id-region-asia-task-loss,test/test-id-region-europe-task-acc,test/test-id-region-europe-task-loss,test/test-id-region-oceania-task-acc,test/test-id-region-oceania-task-loss,test/test-id-task-acc,test/test-id-task-ece,test/test-id-task-entropy-correct,test/test-id-task-entropy-incorrect,test/test-id-task-loss,test/test-id-worst-group-task-acc,test/test-od-region-africa-task-acc,test/test-od-region-africa-task-loss,test/test-od-region-americas-task-acc,test/test-od-region-americas-task-loss,test/test-od-region-asia-task-acc,test/test-od-region-asia-task-loss,test/test-od-region-europe-task-acc,test/test-od-region-europe-task-loss,test/test-od-region-oceania-task-acc,test/test-od-region-oceania-task-loss,test/test-od-task-acc,test/test-od-task-ece,test/test-od-task-entropy-correct,test/test-od-task-entropy-incorrect,test/test-od-task-loss,test/test-od-worst-group-task-acc,train/train-task-acc,train/train-task-loss,train/train-total-loss,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
,2e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5315789580345154,2.606564998626709,0.40897268056869507,2.924647092819214,0.3887857496738434,2.9709036350250244,0.36940014362335205,3.019195318222046,0.45418328046798706,2.7123165130615234,0.38918399810791016,0.1420852541923523,2.7543869018554688,3.486184597015381,2.971231698989868,0.36940014362335205,0.3337484300136566,3.0225751399993896,0.38296252489089966,2.9889299869537354,0.3921378254890442,2.9983818531036377,0.43856698274612427,2.857877254486084,0.4386724531650543,2.808131456375122,0.4063771069049835,0.14761686325073242,2.7130119800567627,3.472501516342163,2.937880754470825,0.3337484300136566
0,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2672417163848877,3.360671043395996,3.360671043395996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.6e-05,1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.621052622795105,2.276984453201294,0.5640442371368408,2.456833600997925,0.5213516354560852,2.5686092376708984,0.5163249969482422,2.5937511920928955,0.6852589845657349,2.253011703491211,0.535922646522522,0.15779154002666473,2.2835001945495605,3.162015438079834,2.539012908935547,0.5163249969482422,0.4308841824531555,2.6940765380859375,0.5292593836784363,2.5740530490875244,0.5015772581100464,2.613247871398926,0.568416953086853,2.451422691345215,0.6176046133041382,2.329178810119629,0.5378357768058777,0.15237408876419067,2.2715365886688232,3.133092164993286,2.5323495864868164,0.4308841824531555
1,,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4831973910331726,2.709368944168091,2.709368944168091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.2000000000000004e-05,2402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6631578803062439,2.18168568611145,0.613459050655365,2.3195536136627197,0.57445228099823,2.4088704586029053,0.5742217302322388,2.4658379554748535,0.7051792740821838,2.124678373336792,0.5892188549041748,0.13055098056793213,1.9869742393493652,2.8993823528289795,2.4019737243652344,0.5742217302322388,0.4732254147529602,2.5402848720550537,0.573300838470459,2.445056915283203,0.539432168006897,2.4997453689575195,0.6169167160987854,2.330085039138794,0.6551226377487183,2.2298450469970703,0.5820236206054688,0.12110739946365356,1.9868265390396118,2.8700883388519287,2.409217119216919,0.4732254147529602
2,,3602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5963076949119568,2.384539842605591,2.384539842605591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.8e-05,3603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
