epoch,lr-Adam,lr-Adam-1,step,test/test-id-lr-domain-acc,test/test-id-lr-domain-acc-africa,test/test-id-lr-domain-acc-americas,test/test-id-lr-domain-acc-asia,test/test-id-lr-domain-acc-europe,test/test-id-lr-domain-acc-oceania,test/test-id-region-africa-task-acc,test/test-id-region-africa-task-loss,test/test-id-region-americas-task-acc,test/test-id-region-americas-task-loss,test/test-id-region-asia-task-acc,test/test-id-region-asia-task-loss,test/test-id-region-europe-task-acc,test/test-id-region-europe-task-loss,test/test-id-region-oceania-task-acc,test/test-id-region-oceania-task-loss,test/test-id-task-acc,test/test-id-task-ece,test/test-id-task-entropy-correct,test/test-id-task-entropy-incorrect,test/test-id-task-loss,test/test-id-worst-group-task-acc,test/test-od-lr-domain-acc,test/test-od-lr-domain-acc-africa,test/test-od-lr-domain-acc-americas,test/test-od-lr-domain-acc-asia,test/test-od-lr-domain-acc-europe,test/test-od-lr-domain-acc-oceania,test/test-od-region-africa-task-acc,test/test-od-region-africa-task-loss,test/test-od-region-americas-task-acc,test/test-od-region-americas-task-loss,test/test-od-region-asia-task-acc,test/test-od-region-asia-task-loss,test/test-od-region-europe-task-acc,test/test-od-region-europe-task-loss,test/test-od-region-oceania-task-acc,test/test-od-region-oceania-task-loss,test/test-od-task-acc,test/test-od-task-ece,test/test-od-task-entropy-correct,test/test-od-task-entropy-incorrect,test/test-od-task-loss,test/test-od-worst-group-task-acc,train/train-lr-domain-acc,train/train-lr-domain-acc-africa,train/train-lr-domain-acc-americas,train/train-lr-domain-acc-asia,train/train-lr-domain-acc-europe,train/train-lr-domain-acc-oceania,train/train-lr-domain-acc-other,train/train-lr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-lr-domain-acc,val/val-id-lr-domain-acc-africa,val/val-id-lr-domain-acc-americas,val/val-id-lr-domain-acc-asia,val/val-id-lr-domain-acc-europe,val/val-id-lr-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-lr-domain-acc,val/val-od-lr-domain-acc-africa,val/val-od-lr-domain-acc-americas,val/val-od-lr-domain-acc-asia,val/val-od-lr-domain-acc-europe,val/val-od-lr-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
,2e-05,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1214839294552803,0.2947368323802948,0.11020806431770325,0.07686594873666763,0.14863325655460358,0.023904383182525635,0.4842105209827423,2.135974168777466,0.26755526661872864,3.0050766468048096,0.35499441623687744,2.6393444538116455,0.26518604159355164,2.936070680618286,0.2749004065990448,3.1124918460845947,0.29060348868370056,0.024414274841547012,2.519665002822876,3.2024316787719727,2.8756422996520996,0.26518604159355164,0.09289480000734329,0.11955168098211288,0.10804633051156998,0.046105314046144485,0.1085100844502449,0.020202020183205605,0.22789539396762848,3.2594923973083496,0.19551965594291687,3.2847766876220703,0.24314486980438232,3.0399744510650635,0.26319193840026855,3.0462074279785156,0.1673881709575653,3.4561965465545654,0.23203615844249725,0.024268947541713715,2.644941806793213,3.247091770172119,3.146543264389038,0.1673881709575653
0,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1390916258096695,0.025284450501203537,0.07547799497842789,0.09826492518186569,0.20904181897640228,0.018281536176800728,0.2380952388048172,1.8549495935440063,0.23917879164218903,3.1369872093200684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10267351567745209,0.0736842080950737,0.105656698346138,0.11919791996479034,0.0899772197008133,0.17928287386894226,0.5368421077728271,1.9024730920791626,0.2987646162509918,2.824404716491699,0.37504640221595764,2.4717676639556885,0.2902429699897766,2.8263866901397705,0.3904382586479187,2.5291507244110107,0.3189062178134918,0.03531941771507263,2.0443243980407715,2.9572155475616455,2.720595121383667,0.2902429699897766,0.11021842807531357,0.07970111817121506,0.12740018963813782,0.0759524405002594,0.1163993775844574,0.11832612007856369,0.26525530219078064,3.06050443649292,0.2203596532344818,3.1753718852996826,0.2759039103984833,2.9018971920013428,0.2595706284046173,2.9917914867401123,0.20923520624637604,3.401268482208252,0.24855636060237885,0.045553628355264664,2.3527350425720215,3.06606125831604,3.050821304321289,0.20923520624637604
1,,,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13324356079101562,0.06163084879517555,0.08818481117486954,0.11103936284780502,0.17911304533481598,0.04357099160552025,0.2261904776096344,1.882716178894043,0.34361135959625244,2.590634346008301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,2402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,3602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13768179714679718,0.09473684430122375,0.056241873651742935,0.1726698875427246,0.16495823860168457,0.21912351250648499,0.557894766330719,1.8463249206542969,0.3133940100669861,2.754164934158325,0.39695507287979126,2.367231607437134,0.2963173985481262,2.82553768157959,0.48207172751426697,2.2998571395874023,0.33301401138305664,0.045560456812381744,1.8804340362548828,2.8152801990509033,2.6707561016082764,0.2963173985481262,0.12834547460079193,0.09090909361839294,0.06750990450382233,0.14244115352630615,0.17278841137886047,0.1659451723098755,0.2565379738807678,3.0871198177337646,0.22965559363365173,3.1513195037841797,0.2843969762325287,2.8929357528686523,0.24353337287902832,3.0447542667388916,0.2611832618713379,3.2438695430755615,0.2486065775156021,0.06806939840316772,2.166215181350708,2.931072473526001,3.057039499282837,0.22965559363365173
2,,,3602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13079114258289337,0.07479982823133469,0.07911759614944458,0.12141800671815872,0.1721813678741455,0.06621978431940079,0.230158731341362,1.9140373468399048,0.44226741790771484,2.180152654647827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,3603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,4803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12392231822013855,0.11578947305679321,0.0656697005033493,0.1800965517759323,0.12984055280685425,0.11155378818511963,0.557894766330719,1.853444218635559,0.31631988286972046,2.8123514652252197,0.3776457607746124,2.4605953693389893,0.29062262177467346,2.8973374366760254,0.49800798296928406,2.17376708984375,0.3270922303199768,0.09786348044872284,1.6052495241165161,2.601271390914917,2.7384488582611084,0.29062262177467346,0.1150389164686203,0.09713573753833771,0.0708625391125679,0.1266682893037796,0.149249866604805,0.10245310515165329,0.2590286433696747,3.27388072013855,0.22660773992538452,3.2723593711853027,0.2698374092578888,3.057713508605957,0.2559492886066437,3.0764293670654297,0.24819624423980713,3.292318820953369,0.24905849993228912,0.11820165067911148,1.8799086809158325,2.718876600265503,3.1525795459747314,0.22660773992538452
3,,,4803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12853063642978668,0.0851769894361496,0.07267677783966064,0.13108541071414948,0.16486673057079315,0.0831809863448143,0.2202380895614624,1.9345011711120605,0.5453729629516602,1.7802120447158813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,4804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,6004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10667943954467773,0.12631578743457794,0.034460339695215225,0.17638321220874786,0.10820045322179794,0.19521912932395935,0.557894766330719,1.7674553394317627,0.2977893352508545,2.961699962615967,0.386186420917511,2.5316574573516846,0.28606683015823364,3.019418716430664,0.5019920468330383,2.2824156284332275,0.3217800259590149,0.1344837248325348,1.444685935974121,2.409173011779785,2.8526530265808105,0.28606683015823364,0.10062766820192337,0.12577833235263824,0.04449862986803055,0.12351371347904205,0.1253233253955841,0.190476194024086,0.26899129152297974,3.3032965660095215,0.21152088046073914,3.3988897800445557,0.25600582361221313,3.181943655014038,0.23616141080856323,3.2510480880737305,0.21789321303367615,3.5641462802886963,0.23278935253620148,0.16281919181346893,1.6711591482162476,2.543627977371216,3.298516273498535,0.21152088046073914
4,,,6004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12665912508964539,0.09203539788722992,0.06779192388057709,0.14552192389965057,0.15546874701976776,0.09408897161483765,0.21904762089252472,1.9559048414230347,0.6436126828193665,1.4077273607254028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,6005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
