epoch,lr-Adam,lr-Adam-1,step,test/test-id-lr-domain-acc,test/test-id-lr-domain-acc-africa,test/test-id-lr-domain-acc-americas,test/test-id-lr-domain-acc-asia,test/test-id-lr-domain-acc-europe,test/test-id-lr-domain-acc-oceania,test/test-id-region-africa-task-acc,test/test-id-region-africa-task-loss,test/test-id-region-americas-task-acc,test/test-id-region-americas-task-loss,test/test-id-region-asia-task-acc,test/test-id-region-asia-task-loss,test/test-id-region-europe-task-acc,test/test-id-region-europe-task-loss,test/test-id-region-oceania-task-acc,test/test-id-region-oceania-task-loss,test/test-id-task-acc,test/test-id-task-ece,test/test-id-task-entropy-correct,test/test-id-task-entropy-incorrect,test/test-id-task-loss,test/test-id-worst-group-task-acc,test/test-od-lr-domain-acc,test/test-od-lr-domain-acc-africa,test/test-od-lr-domain-acc-americas,test/test-od-lr-domain-acc-asia,test/test-od-lr-domain-acc-europe,test/test-od-lr-domain-acc-oceania,test/test-od-region-africa-task-acc,test/test-od-region-africa-task-loss,test/test-od-region-americas-task-acc,test/test-od-region-americas-task-loss,test/test-od-region-asia-task-acc,test/test-od-region-asia-task-loss,test/test-od-region-europe-task-acc,test/test-od-region-europe-task-loss,test/test-od-region-oceania-task-acc,test/test-od-region-oceania-task-loss,test/test-od-task-acc,test/test-od-task-ece,test/test-od-task-entropy-correct,test/test-od-task-entropy-incorrect,test/test-od-task-loss,test/test-od-worst-group-task-acc,train/train-lr-domain-acc,train/train-lr-domain-acc-africa,train/train-lr-domain-acc-americas,train/train-lr-domain-acc-asia,train/train-lr-domain-acc-europe,train/train-lr-domain-acc-oceania,train/train-lr-domain-acc-other,train/train-lr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-lr-domain-acc,val/val-id-lr-domain-acc-africa,val/val-id-lr-domain-acc-americas,val/val-id-lr-domain-acc-asia,val/val-id-lr-domain-acc-europe,val/val-id-lr-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-lr-domain-acc,val/val-od-lr-domain-acc-africa,val/val-od-lr-domain-acc-americas,val/val-od-lr-domain-acc-asia,val/val-od-lr-domain-acc-europe,val/val-od-lr-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
,2.0000000000000003e-06,1.0000000000000002e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8455978631973267,0.2368421107530594,0.791287362575531,0.8347567915916443,0.9458997845649719,0.0,0.4368421137332916,2.5120341777801514,0.1970091015100479,3.4606900215148926,0.23616784811019897,3.231698513031006,0.20671981573104858,3.372788906097412,0.15537849068641663,3.631138801574707,0.2136201411485672,0.05416141450405121,3.372565984725952,3.701979637145996,3.3548741340637207,0.15537849068641663,0.7130303978919983,0.0,0.6999390721321106,0.6374666094779968,0.9027418494224548,0.0,0.18555417656898499,3.424701690673828,0.1479731798171997,3.5814757347106934,0.1858772188425064,3.4046037197113037,0.22801345586776733,3.3700757026672363,0.17027416825294495,3.596937417984009,0.18915390968322754,0.04020099341869354,3.4575936794281006,3.7127318382263184,3.4571609497070312,0.1479731798171997
0,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.702938973903656,0.0278128944337368,0.5922853350639343,0.5005334615707397,0.9377585053443909,0.0006093845004215837,0.0,0.884647011756897,0.15638212859630585,3.6153299808502197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0000000000000003e-06,1.0000000000000002e-06,1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8949751853942871,0.33157894015312195,0.8462288975715637,0.9313033819198608,0.9686788320541382,0.0,0.4421052634716034,2.3790416717529297,0.20936280488967896,3.287872791290283,0.28741180896759033,2.9447402954101562,0.23633258044719696,3.1722192764282227,0.2151394486427307,3.3625307083129883,0.2439258098602295,0.034726306796073914,2.958822250366211,3.5313942432403564,3.1410059928894043,0.20936280488967896,0.7777554392814636,0.11706101894378662,0.7782688140869141,0.7631642818450928,0.9238230586051941,0.0,0.18057285249233246,3.3213300704956055,0.15864065289497375,3.4664556980133057,0.22640135884284973,3.2134764194488525,0.24728401005268097,3.195338249206543,0.17171716690063477,3.491166353225708,0.20843584835529327,0.017016373574733734,3.0487847328186035,3.56044602394104,3.303972005844116,0.15864065289497375
1,,,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7947387099266052,0.13653603196144104,0.7329185009002686,0.6964175701141357,0.9505830407142639,0.0003046922502107918,0.0,0.45413240790367126,0.2338576465845108,3.212960958480835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0000000000000003e-06,1.0000000000000002e-06,2402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,3602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9171819090843201,0.35789474844932556,0.9008452296257019,0.9339027404785156,0.9794988632202148,0.0717131495475769,0.4894736707210541,2.316807985305786,0.2321196347475052,3.1761717796325684,0.313033789396286,2.819995164871216,0.24829156696796417,3.066807270050049,0.23904383182525635,3.215169906616211,0.26282331347465515,0.04093664139509201,2.848403215408325,3.4725394248962402,3.029080867767334,0.2321196347475052,0.7922168970108032,0.10958904027938843,0.8506553173065186,0.7236107587814331,0.9195550680160522,0.021645022556185722,0.20672477781772614,3.3320722579956055,0.1676318198442459,3.4092023372650146,0.23877699673175812,3.1727216243743896,0.2494826763868332,3.1495091915130615,0.16161616146564484,3.4504823684692383,0.21556615829467773,0.02532854489982128,3.0331883430480957,3.5207619667053223,3.257889986038208,0.16161616146564484
2,,,3602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8346105217933655,0.1831015646457672,0.7942593097686768,0.7741404175758362,0.9586780071258545,0.02376599609851837,0.0,0.3483113944530487,0.25965678691864014,3.0412437915802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0000000000000003e-06,1.0000000000000002e-06,3603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
