epoch,lr-Adam,lr-Adam-1,lr-Adam-2,step,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-lr-domain-acc,train/train-lr-domain-acc-africa,train/train-lr-domain-acc-americas,train/train-lr-domain-acc-asia,train/train-lr-domain-acc-europe,train/train-lr-domain-acc-oceania,train/train-lr-domain-acc-other,train/train-lr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-lr-domain-acc,val/val-id-lr-domain-acc-africa,val/val-id-lr-domain-acc-americas,val/val-id-lr-domain-acc-asia,val/val-id-lr-domain-acc-europe,val/val-id-lr-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-lr-domain-acc,val/val-od-lr-domain-acc-africa,val/val-od-lr-domain-acc-americas,val/val-od-lr-domain-acc-asia,val/val-od-lr-domain-acc-europe,val/val-od-lr-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
,2e-05,1e-05,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,960,,,,,,,,,,,,,,,,,,,0.5360097289085388,0.0,0.3712613880634308,0.1930932104587555,0.852885365486145,0.0,0.945136308670044,0.02631578966975212,0.9990246891975403,0.9376160502433777,0.9705770611763,0.5458167195320129,0.4736842215061188,2.162947654724121,0.3501300513744354,2.642240524291992,0.31154847145080566,2.7939541339874268,0.33067578077316284,2.7729744911193848,0.350597620010376,2.6166720390319824,0.3341461420059204,0.03249252960085869,2.063983917236328,3.048485517501831,2.7346107959747314,0.31154847145080566,0.4772784411907196,0.0,0.33511126041412354,0.18029604852199554,0.8488101363182068,0.0,0.9108209609985352,0.0348692387342453,0.9887229800224304,0.9216209650039673,0.9434816241264343,0.7647907733917236,0.2440846860408783,2.864683151245117,0.29868942499160767,2.8461155891418457,0.2766318917274475,2.964916467666626,0.37092602252960205,2.6147284507751465,0.36219337582588196,2.596177577972412,0.32211899757385254,0.04475122690200806,1.90166437625885,3.011704444885254,2.773486852645874,0.2440846860408783
0,,,,960,0.46187371015548706,0.0,0.3083011507987976,0.14391599595546722,0.7589326500892639,0.029250457882881165,0.02380952425301075,1.2917978763580322,0.8457124829292297,0.13021491467952728,0.9677203893661499,0.7167724370956421,0.8807731866836548,0.6532602310180664,0.0,0.6209729313850403,0.25278744101524353,3.2242908477783203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,1921,,,,,,,,,,,,,,,,,,,0.5893930196762085,0.0,0.4320546090602875,0.35982176661491394,0.8485193848609924,0.0,0.9675171971321106,0.057894736528396606,0.9990246891975403,0.9966580271720886,0.974753201007843,0.824701189994812,0.557894766330719,1.8349051475524902,0.44018206000328064,2.2063822746276855,0.34199777245521545,2.580256700515747,0.4048974812030792,2.36649489402771,0.5099601745605469,1.960013747215271,0.40442392230033875,0.02930779568850994,1.716996431350708,2.7199954986572266,2.360307216644287,0.34199777245521545,0.5238764882087708,0.0,0.37214264273643494,0.34918707609176636,0.8473874926567078,0.0,0.9419533014297485,0.21170610189437866,0.9943614602088928,0.9963601231575012,0.9464563131332397,0.9235209226608276,0.3412204086780548,2.4633610248565674,0.38463881611824036,2.4113736152648926,0.28391167521476746,2.829979658126831,0.44516295194625854,2.2305991649627686,0.48917749524116516,2.045592784881592,0.3891036808490753,0.05232178419828415,1.608977198600769,2.7025156021118164,2.41780161857605,0.28391167521476746
1,,,,1921,0.5085281729698181,0.0,0.33595573902130127,0.21101690828800201,0.811652660369873,0.014625228941440582,0.011904762126505375,1.0877147912979126,0.9117650985717773,0.2664348781108856,0.982835054397583,0.8518164753913879,0.9373276829719543,0.7571602463722229,0.0,0.1539676934480667,0.40586498379707336,2.4790332317352295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,2882,,,,,,,,,,,,,,,,,,,0.6277976036071777,0.0,0.5117034912109375,0.44225770235061646,0.843583881855011,0.0,0.9693459868431091,0.17368420958518982,0.9990246891975403,0.9966580271720886,0.9724753499031067,0.8685259222984314,0.5736842155456543,1.678623914718628,0.5042262673377991,1.9719380140304565,0.34162643551826477,2.4825518131256104,0.4388762414455414,2.2204787731170654,0.6015936136245728,1.6538387537002563,0.439345121383667,0.035309843719005585,1.5271899700164795,2.5069990158081055,2.1969640254974365,0.34162643551826477,0.5592769384384155,0.0,0.44209083914756775,0.44164037704467773,0.8299275636672974,0.0,0.9454180002212524,0.2627646327018738,0.9984760880470276,0.9963601231575012,0.9451629519462585,0.939393937587738,0.35118305683135986,2.325923442840576,0.4536726474761963,2.195723056793213,0.291676789522171,2.7657370567321777,0.4737454652786255,2.110842704772949,0.5613275766372681,1.8082603216171265,0.4274667203426361,0.05423349887132645,1.4581397771835327,2.4940707683563232,2.273052215576172,0.291676789522171
2,,,,2882,0.5381349325180054,0.0,0.3662327826023102,0.2649035155773163,0.8314472436904907,0.009750152006745338,0.007936508394777775,1.0106397867202759,0.9359466433525085,0.37420985102653503,0.9880481362342834,0.8970745205879211,0.956916332244873,0.8125126957893372,0.0,0.0943262130022049,0.47978872060775757,2.1692841053009033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,2883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
