epoch,lr-Adam,lr-Adam-1,step,test/test-id-hr-domain-acc,test/test-id-hr-domain-acc-africa,test/test-id-hr-domain-acc-americas,test/test-id-hr-domain-acc-asia,test/test-id-hr-domain-acc-europe,test/test-id-hr-domain-acc-oceania,test/test-id-region-africa-task-acc,test/test-id-region-africa-task-loss,test/test-id-region-americas-task-acc,test/test-id-region-americas-task-loss,test/test-id-region-asia-task-acc,test/test-id-region-asia-task-loss,test/test-id-region-europe-task-acc,test/test-id-region-europe-task-loss,test/test-id-region-oceania-task-acc,test/test-id-region-oceania-task-loss,test/test-id-task-acc,test/test-id-task-ece,test/test-id-task-entropy-correct,test/test-id-task-entropy-incorrect,test/test-id-task-loss,test/test-id-worst-group-task-acc,test/test-od-hr-domain-acc,test/test-od-hr-domain-acc-africa,test/test-od-hr-domain-acc-americas,test/test-od-hr-domain-acc-asia,test/test-od-hr-domain-acc-europe,test/test-od-hr-domain-acc-oceania,test/test-od-region-africa-task-acc,test/test-od-region-africa-task-loss,test/test-od-region-americas-task-acc,test/test-od-region-americas-task-loss,test/test-od-region-asia-task-acc,test/test-od-region-asia-task-loss,test/test-od-region-europe-task-acc,test/test-od-region-europe-task-loss,test/test-od-region-oceania-task-acc,test/test-od-region-oceania-task-loss,test/test-od-task-acc,test/test-od-task-ece,test/test-od-task-entropy-correct,test/test-od-task-entropy-incorrect,test/test-od-task-loss,test/test-od-worst-group-task-acc,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
,2e-05,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,4803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6614996194839478,0.0,0.6007802486419678,0.5870776176452637,0.7910022735595703,0.0,0.6736842393875122,1.186893343925476,0.6846553683280945,1.174458622932434,0.6427775621414185,1.296743631362915,0.6408504247665405,1.3304269313812256,0.7768924236297607,0.9388957619667053,0.6566228270530701,0.02745535410940647,1.067875862121582,2.1711266040802,1.269862413406372,0.6408504247665405,0.6009038686752319,0.0024906599428504705,0.5557757019996643,0.6030089855194092,0.7543973326683044,0.0,0.5305106043815613,1.541314959526062,0.6429442167282104,1.3216347694396973,0.6064062118530273,1.4182850122451782,0.6791257262229919,1.174083948135376,0.7157287001609802,1.0431121587753296,0.6474516987800598,0.017447108402848244,1.0742111206054688,2.134904623031616,1.2834054231643677,0.5305106043815613
0,,,4803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.555364727973938,0.003160556312650442,0.4151051342487335,0.3428603410720825,0.8002355098724365,0.005484460853040218,0.0,1.129787564277649,0.5600743889808655,1.711734414100647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,4804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,9607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7145345211029053,0.22631579637527466,0.6531209349632263,0.6331229209899902,0.8443431854248047,0.0,0.6894736886024475,1.1172090768814087,0.7113133668899536,1.0282748937606812,0.6813961863517761,1.1590059995651245,0.6778663396835327,1.1740748882293701,0.8207171559333801,0.7253183722496033,0.6910215020179749,0.010838977061212063,0.8002849817276001,1.9545130729675293,1.1207987070083618,0.6778663396835327,0.6461461186408997,0.007471980061382055,0.5979884266853333,0.6333414316177368,0.818416953086853,0.0,0.5504358410835266,1.4800349473953247,0.6767753958702087,1.183146595954895,0.6476583480834961,1.287714958190918,0.7117175459861755,1.0490577220916748,0.7445887327194214,0.8912942409515381,0.6815968155860901,0.018896762281656265,0.801420271396637,1.912278175354004,1.1543850898742676,0.5504358410835266
1,,,9607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.619309663772583,0.012010113336145878,0.503218412399292,0.461676687002182,0.827277660369873,0.002742230426520109,0.0,0.8442997336387634,0.7253034710884094,0.9999956488609314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,9608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,14411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7471914887428284,0.33157894015312195,0.6508452296257019,0.7292981743812561,0.8604783415794373,0.0717131495475769,0.74210524559021,1.0167533159255981,0.7113133668899536,1.0382392406463623,0.6903082132339478,1.1267211437225342,0.678815484046936,1.2031440734863281,0.8326693177223206,0.7501305937767029,0.6946790814399719,0.05491698160767555,0.6058040857315063,1.699482798576355,1.1280622482299805,0.678815484046936,0.6650765538215637,0.11706101894378662,0.5559280514717102,0.7267653346061707,0.8394981622695923,0.02453102543950081,0.5753424763679504,1.4550524950027466,0.6728131771087646,1.2023425102233887,0.6600340008735657,1.2695647478103638,0.7188308238983154,1.0460666418075562,0.7878788113594055,0.8640457987785339,0.6881245374679565,0.05412086099386215,0.628804624080658,1.7113782167434692,1.1538788080215454,0.5753424763679504
2,,,14411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6533442735671997,0.06321112811565399,0.5555078983306885,0.5189324021339417,0.8392118811607361,0.004671948030591011,0.0,0.764995276927948,0.7963259220123291,0.7260618805885315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,14412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,19215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7554646134376526,0.31578946113586426,0.7532509565353394,0.6955068707466125,0.837699294090271,0.04780876636505127,0.7157894968986511,1.1203486919403076,0.7100130319595337,1.0604928731918335,0.6921648979187012,1.1700270175933838,0.6843204498291016,1.2116049528121948,0.8167330622673035,0.8134093284606934,0.6964207887649536,0.07127871364355087,0.5230819582939148,1.587201714515686,1.1509965658187866,0.6843204498291016,0.6882249712944031,0.05105853080749512,0.6906430721282959,0.6711962819099426,0.8224262595176697,0.011544011533260345,0.5728517770767212,1.6572765111923218,0.6807375550270081,1.2084782123565674,0.6549381017684937,1.3049637079238892,0.7083548903465271,1.1078704595565796,0.7748917937278748,0.873292088508606,0.685061514377594,0.07992316782474518,0.5336606502532959,1.5606142282485962,1.1957138776779175,0.5728517770767212
