epoch,lr-Adam,lr-Adam-1,lr-Adam-2,step,test/test-id-hr-domain-acc,test/test-id-hr-domain-acc-africa,test/test-id-hr-domain-acc-americas,test/test-id-hr-domain-acc-asia,test/test-id-hr-domain-acc-europe,test/test-id-hr-domain-acc-oceania,test/test-id-lr-domain-acc,test/test-id-lr-domain-acc-africa,test/test-id-lr-domain-acc-americas,test/test-id-lr-domain-acc-asia,test/test-id-lr-domain-acc-europe,test/test-id-lr-domain-acc-oceania,test/test-id-region-africa-task-acc,test/test-id-region-africa-task-loss,test/test-id-region-americas-task-acc,test/test-id-region-americas-task-loss,test/test-id-region-asia-task-acc,test/test-id-region-asia-task-loss,test/test-id-region-europe-task-acc,test/test-id-region-europe-task-loss,test/test-id-region-oceania-task-acc,test/test-id-region-oceania-task-loss,test/test-id-task-acc,test/test-id-task-ece,test/test-id-task-entropy-correct,test/test-id-task-entropy-incorrect,test/test-id-task-loss,test/test-id-worst-group-task-acc,test/test-od-hr-domain-acc,test/test-od-hr-domain-acc-africa,test/test-od-hr-domain-acc-americas,test/test-od-hr-domain-acc-asia,test/test-od-hr-domain-acc-europe,test/test-od-hr-domain-acc-oceania,test/test-od-lr-domain-acc,test/test-od-lr-domain-acc-africa,test/test-od-lr-domain-acc-americas,test/test-od-lr-domain-acc-asia,test/test-od-lr-domain-acc-europe,test/test-od-lr-domain-acc-oceania,test/test-od-region-africa-task-acc,test/test-od-region-africa-task-loss,test/test-od-region-americas-task-acc,test/test-od-region-americas-task-loss,test/test-od-region-asia-task-acc,test/test-od-region-asia-task-loss,test/test-od-region-europe-task-acc,test/test-od-region-europe-task-loss,test/test-od-region-oceania-task-acc,test/test-od-region-oceania-task-loss,test/test-od-task-acc,test/test-od-task-ece,test/test-od-task-entropy-correct,test/test-od-task-entropy-incorrect,test/test-od-task-loss,test/test-od-worst-group-task-acc,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-lr-domain-acc,train/train-lr-domain-acc-africa,train/train-lr-domain-acc-americas,train/train-lr-domain-acc-asia,train/train-lr-domain-acc-europe,train/train-lr-domain-acc-oceania,train/train-lr-domain-acc-other,train/train-lr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-lr-domain-acc,val/val-id-lr-domain-acc-africa,val/val-id-lr-domain-acc-americas,val/val-id-lr-domain-acc-asia,val/val-id-lr-domain-acc-europe,val/val-id-lr-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-lr-domain-acc,val/val-od-lr-domain-acc-africa,val/val-od-lr-domain-acc-americas,val/val-od-lr-domain-acc-asia,val/val-od-lr-domain-acc-europe,val/val-od-lr-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
,2e-05,1e-05,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5350518226623535,0.0,0.3351755440235138,0.22911252081394196,0.8534548282623291,0.0,0.9272838234901428,0.0,0.9977242946624756,0.9082807302474976,0.9743735790252686,0.0,0.4684210419654846,2.3140103816986084,0.35143041610717773,2.746502161026001,0.3334571123123169,2.7381458282470703,0.3177676498889923,2.8839964866638184,0.44223108887672424,2.618515729904175,0.3358878195285797,0.023679204285144806,2.044529438018799,3.132917642593384,2.802057981491089,0.3177676498889923,0.4768265187740326,0.0,0.27918317914009094,0.25600582361221313,0.8547594547271729,0.0,0.8882249593734741,0.006226649973541498,0.9850655198097229,0.9262315034866333,0.9574495553970337,0.0,0.31631383299827576,2.8431036472320557,0.3124047517776489,2.8587663173675537,0.30065518617630005,2.824209213256836,0.348551481962204,2.771872043609619,0.3477633595466614,2.7842788696289062,0.3253326714038849,0.03516417369246483,1.9863966703414917,3.154285192489624,2.8151535987854004,0.30065518617630005
0,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4307143986225128,0.0025284450966864824,0.3127830922603607,0.11320119351148605,0.7031537294387817,0.027422303333878517,0.0,1.3602516651153564,0.8848860859870911,0.14096081256866455,0.9347732663154602,0.8591723442077637,0.9299747347831726,0.30956733226776123,0.0,0.5394530296325684,0.25701573491096497,3.2375941276550293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5884350538253784,0.0,0.4726918041706085,0.29186779260635376,0.8574411273002625,0.0,0.9305059909820557,0.010526316240429878,0.9990246891975403,0.9131080508232117,0.9777904152870178,0.0,0.5210526585578918,2.0041720867156982,0.4405071437358856,2.2252237796783447,0.3705904185771942,2.439772605895996,0.4130599796772003,2.3594048023223877,0.5498008131980896,2.0084877014160156,0.41539666056632996,0.023408450186252594,1.708456039428711,2.7723746299743652,2.3330419063568115,0.3705904185771942,0.5241275429725647,0.0,0.3873818814754486,0.3212812542915344,0.8499741554260254,0.0,0.8944011926651001,0.01494396012276411,0.9865894317626953,0.953652024269104,0.9565442204475403,0.0,0.37858033180236816,2.5197038650512695,0.4033831059932709,2.3955423831939697,0.32783305644989014,2.59187912940979,0.45395758748054504,2.227142572402954,0.48773449659347534,2.144624948501587,0.40928947925567627,0.026061218231916428,1.703826904296875,2.8132357597351074,2.3676047325134277,0.32783305644989014
1,,,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.490190327167511,0.0012642225483432412,0.3331664502620697,0.1797967255115509,0.788818359375,0.013711151666939259,0.0,1.1104912757873535,0.9300768971443176,0.23198482394218445,0.9643827676773071,0.9239991307258606,0.9626033902168274,0.5642900466918945,0.0,0.15132014453411102,0.40206602215766907,2.518739700317383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6345902681350708,0.0,0.536736011505127,0.40475305914878845,0.862946093082428,0.0,0.9310284852981567,0.031578946858644485,0.99934983253479,0.9171926975250244,0.9739938974380493,0.039840638637542725,0.5421052575111389,1.8831477165222168,0.5172301530838013,1.942354679107666,0.4192350506782532,2.2088944911956787,0.47152620553970337,2.1334121227264404,0.613545835018158,1.7652376890182495,0.4759209156036377,0.02216058038175106,1.5553804636001587,2.662417411804199,2.0904126167297363,0.4192350506782532,0.571277916431427,0.0,0.46266382932662964,0.4363018572330475,0.8462234735488892,0.0,0.8993723392486572,0.10211706161499023,0.9891801476478577,0.9548653364181519,0.954474925994873,0.03318903222680092,0.3399750888347626,2.5329396724700928,0.46814996004104614,2.133509635925293,0.37005582451820374,2.398724317550659,0.5031039714813232,1.9960421323776245,0.5396825671195984,1.8703721761703491,0.4587496817111969,0.018572185188531876,1.5121257305145264,2.713087558746338,2.1424331665039062,0.3399750888347626
2,,,,2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5252852439880371,0.0008428149740211666,0.36839428544044495,0.22666442394256592,0.8213369250297546,0.009140768088400364,0.0,1.025463342666626,0.9475039839744568,0.31479141116142273,0.9753333926200867,0.9456267356872559,0.9738338589668274,0.6877920031547546,0.0,0.09766086935997009,0.4813629388809204,2.170584201812744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,2883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
