epoch,lr-Adam,lr-Adam-1,lr-Adam-2,step,test/test-id-hr-ablated-task-acc,test/test-id-hr-ablated-worst-group-task-acc,test/test-id-hr-domain-acc,test/test-id-hr-domain-acc-africa,test/test-id-hr-domain-acc-americas,test/test-id-hr-domain-acc-asia,test/test-id-hr-domain-acc-europe,test/test-id-hr-domain-acc-oceania,test/test-id-lr-ablated-task-acc,test/test-id-lr-ablated-worst-group-task-acc,test/test-id-lr-domain-acc,test/test-id-lr-domain-acc-africa,test/test-id-lr-domain-acc-americas,test/test-id-lr-domain-acc-asia,test/test-id-lr-domain-acc-europe,test/test-id-lr-domain-acc-oceania,test/test-id-region-africa-hr-ablated-task-acc,test/test-id-region-africa-lr-ablated-task-acc,test/test-id-region-africa-task-acc,test/test-id-region-africa-task-loss,test/test-id-region-americas-hr-ablated-task-acc,test/test-id-region-americas-lr-ablated-task-acc,test/test-id-region-americas-task-acc,test/test-id-region-americas-task-loss,test/test-id-region-asia-hr-ablated-task-acc,test/test-id-region-asia-lr-ablated-task-acc,test/test-id-region-asia-task-acc,test/test-id-region-asia-task-loss,test/test-id-region-europe-hr-ablated-task-acc,test/test-id-region-europe-lr-ablated-task-acc,test/test-id-region-europe-task-acc,test/test-id-region-europe-task-loss,test/test-id-region-oceania-hr-ablated-task-acc,test/test-id-region-oceania-lr-ablated-task-acc,test/test-id-region-oceania-task-acc,test/test-id-region-oceania-task-loss,test/test-id-task-acc,test/test-id-task-ece,test/test-id-task-entropy-correct,test/test-id-task-entropy-incorrect,test/test-id-task-loss,test/test-id-worst-group-task-acc,test/test-od-hr-ablated-task-acc,test/test-od-hr-ablated-worst-group-task-acc,test/test-od-hr-domain-acc,test/test-od-hr-domain-acc-africa,test/test-od-hr-domain-acc-americas,test/test-od-hr-domain-acc-asia,test/test-od-hr-domain-acc-europe,test/test-od-hr-domain-acc-oceania,test/test-od-lr-ablated-task-acc,test/test-od-lr-ablated-worst-group-task-acc,test/test-od-lr-domain-acc,test/test-od-lr-domain-acc-africa,test/test-od-lr-domain-acc-americas,test/test-od-lr-domain-acc-asia,test/test-od-lr-domain-acc-europe,test/test-od-lr-domain-acc-oceania,test/test-od-region-africa-hr-ablated-task-acc,test/test-od-region-africa-lr-ablated-task-acc,test/test-od-region-africa-task-acc,test/test-od-region-africa-task-loss,test/test-od-region-americas-hr-ablated-task-acc,test/test-od-region-americas-lr-ablated-task-acc,test/test-od-region-americas-task-acc,test/test-od-region-americas-task-loss,test/test-od-region-asia-hr-ablated-task-acc,test/test-od-region-asia-lr-ablated-task-acc,test/test-od-region-asia-task-acc,test/test-od-region-asia-task-loss,test/test-od-region-europe-hr-ablated-task-acc,test/test-od-region-europe-lr-ablated-task-acc,test/test-od-region-europe-task-acc,test/test-od-region-europe-task-loss,test/test-od-region-oceania-hr-ablated-task-acc,test/test-od-region-oceania-lr-ablated-task-acc,test/test-od-region-oceania-task-acc,test/test-od-region-oceania-task-loss,test/test-od-task-acc,test/test-od-task-ece,test/test-od-task-entropy-correct,test/test-od-task-entropy-incorrect,test/test-od-task-loss,test/test-od-worst-group-task-acc,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-lr-domain-acc,train/train-lr-domain-acc-africa,train/train-lr-domain-acc-americas,train/train-lr-domain-acc-asia,train/train-lr-domain-acc-europe,train/train-lr-domain-acc-oceania,train/train-lr-domain-acc-other,train/train-lr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-ablated-task-acc,val/val-id-hr-ablated-worst-group-task-acc,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-lr-ablated-task-acc,val/val-id-lr-ablated-worst-group-task-acc,val/val-id-lr-domain-acc,val/val-id-lr-domain-acc-africa,val/val-id-lr-domain-acc-americas,val/val-id-lr-domain-acc-asia,val/val-id-lr-domain-acc-europe,val/val-id-lr-domain-acc-oceania,val/val-id-region-africa-hr-ablated-task-acc,val/val-id-region-africa-lr-ablated-task-acc,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-hr-ablated-task-acc,val/val-id-region-americas-lr-ablated-task-acc,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-hr-ablated-task-acc,val/val-id-region-asia-lr-ablated-task-acc,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-hr-ablated-task-acc,val/val-id-region-europe-lr-ablated-task-acc,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-hr-ablated-task-acc,val/val-id-region-oceania-lr-ablated-task-acc,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-hr-ablated-task-acc,val/val-od-hr-ablated-worst-group-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-lr-ablated-task-acc,val/val-od-lr-ablated-worst-group-task-acc,val/val-od-lr-domain-acc,val/val-od-lr-domain-acc-africa,val/val-od-lr-domain-acc-americas,val/val-od-lr-domain-acc-asia,val/val-od-lr-domain-acc-europe,val/val-od-lr-domain-acc-oceania,val/val-od-region-africa-hr-ablated-task-acc,val/val-od-region-africa-lr-ablated-task-acc,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-hr-ablated-task-acc,val/val-od-region-americas-lr-ablated-task-acc,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-hr-ablated-task-acc,val/val-od-region-asia-lr-ablated-task-acc,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-hr-ablated-task-acc,val/val-od-region-europe-lr-ablated-task-acc,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-hr-ablated-task-acc,val/val-od-region-oceania-lr-ablated-task-acc,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
,2e-05,1e-05,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15832099318504333,0.04780876636505127,0.49934685230255127,0.0,0.22399219870567322,0.1151132583618164,0.898823082447052,0.0,0.04876774176955223,0.021052632480859756,0.9318993091583252,0.38947367668151855,0.9236021041870117,0.9394727349281311,0.9686788320541382,0.6095617413520813,0.3842105269432068,0.021052632480859756,0.5894736647605896,1.5234417915344238,0.12971390783786774,0.07574772089719772,0.5224317312240601,1.7505065202713013,0.22354251146316528,0.03601931035518646,0.5083550214767456,1.8013136386871338,0.13895216584205627,0.03891419991850853,0.48917996883392334,1.9137109518051147,0.04780876636505127,0.08366534113883972,0.6215139627456665,1.5023164749145508,0.5072716474533081,0.029187949374318123,1.4199212789535522,2.5107882022857666,1.830493688583374,0.48917996883392334,0.09525483101606369,0.05483405664563179,0.4342455565929413,0.0,0.2142639458179474,0.11866051703691483,0.8733833432197571,0.0,0.0471503883600235,0.018679950386285782,0.7016319632530212,0.038605231791734695,0.913441002368927,0.5459839701652527,0.6903776526451111,0.5194805264472961,0.1818181872367859,0.018679950386285782,0.402241587638855,2.114959239959717,0.08777811378240585,0.0661383718252182,0.46875953674316406,1.9587515592575073,0.15457412600517273,0.04683329164981842,0.4307206869125366,2.158870220184326,0.06466632336378098,0.03155716508626938,0.5222452282905579,1.7995352745056152,0.05483405664563179,0.07647907733917236,0.5396825671195984,1.601596713066101,0.4813959300518036,0.015076560899615288,1.4548776149749756,2.5253655910491943,1.9325958490371704,0.402241587638855
0,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4224659502506256,0.011378002353012562,0.16058741509914398,0.045258015394210815,0.8103745579719543,0.03960999473929405,0.02380952425301075,1.3734170198440552,0.8615588545799255,0.24905183911323547,0.8528107404708862,0.8842719793319702,0.9114775061607361,0.28031688928604126,0.0,0.46073010563850403,0.33065325021743774,2.664616823196411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15448924899101257,0.04780876636505127,0.5623095035552979,0.0,0.3338751494884491,0.262532502412796,0.8965451717376709,0.0,0.0412784107029438,0.021052632480859756,0.9527997970581055,0.5368421077728271,0.9434330463409424,0.9584106802940369,0.9836750030517578,0.6932271122932434,0.3842105269432068,0.021052632480859756,0.6578947305679321,1.3085113763809204,0.12971390783786774,0.05949284881353378,0.6053315997123718,1.4178589582443237,0.22985517978668213,0.028963981196284294,0.5885629653930664,1.4691365957260132,0.1271829903125763,0.037395596504211426,0.5618830919265747,1.6268068552017212,0.04780876636505127,0.04780876636505127,0.701195240020752,1.2371127605438232,0.5846033096313477,0.010835288092494011,1.0499941110610962,2.142909049987793,1.5204664468765259,0.5618830919265747,0.09871955960988998,0.05339105427265167,0.5100175738334656,0.0,0.31469064950942993,0.3127881586551666,0.8798499703407288,0.0,0.03856389597058296,0.018679950386285782,0.7646497488021851,0.20423412322998047,0.9222797751426697,0.5474399328231812,0.8195809721946716,0.6046175956726074,0.20049813389778137,0.018679950386285782,0.4582814574241638,1.9915796518325806,0.09265467524528503,0.050746724009513855,0.5449557900428772,1.667249321937561,0.1623392403125763,0.04076680541038513,0.5003640055656433,1.9029194116592407,0.06350232660770416,0.027289187535643578,0.5858768820762634,1.5296218395233154,0.05339105427265167,0.059163060039281845,0.588744580745697,1.3463820219039917,0.5496359467506409,0.02110321819782257,1.1270438432693481,2.1486432552337646,1.6647229194641113,0.4582814574241638
1,,,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47148823738098145,0.005689001176506281,0.21391789615154266,0.11668257415294647,0.8511460423469543,0.019804997369647026,0.011904762126505375,1.1237726211547852,0.9006869196891785,0.33091023564338684,0.8956277370452881,0.9167274832725525,0.943115234375,0.46343693137168884,0.0,0.19722595810890198,0.5608810186386108,1.602413535118103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1819210946559906,0.087649405002594,0.6083775758743286,0.0,0.40897268056869507,0.3832157552242279,0.8914198875427246,0.0,0.04336845874786377,0.02631578966975212,0.9642079472541809,0.5894736647605896,0.9551365375518799,0.9691793322563171,0.986522376537323,0.8565737009048462,0.41578948497772217,0.02631578966975212,0.678947389125824,1.1398036479949951,0.1469440758228302,0.057542264461517334,0.6232119798660278,1.344974398612976,0.2257705181837082,0.031191978603601456,0.611214280128479,1.3821029663085938,0.17615793645381927,0.04157175496220589,0.5768792629241943,1.568314552307129,0.087649405002594,0.05179283022880554,0.7410358786582947,1.0721327066421509,0.6028041243553162,0.04161013662815094,0.8283909559249878,1.9262315034866333,1.4474334716796875,0.5768792629241943,0.11112227290868759,0.059163060039281845,0.5530504584312439,0.0,0.37214264273643494,0.44382432103157043,0.8720900416374207,0.0,0.038212403655052185,0.021170610561966896,0.7930705547332764,0.35118305683135986,0.9184699654579163,0.5942732095718384,0.8432488441467285,0.7445887327194214,0.19053548574447632,0.021170610561966896,0.4881693720817566,1.8218255043029785,0.10256019234657288,0.04907040670514107,0.5661383867263794,1.6073294878005981,0.15554477274417877,0.039553508162498474,0.5282698273658752,1.788110375404358,0.0911795124411583,0.02832384966313839,0.6088981032371521,1.4272263050079346,0.059163060039281845,0.05772005766630173,0.630591630935669,1.2975349426269531,0.5739894509315491,0.04046276956796646,0.959057092666626,1.9719715118408203,1.5727180242538452,0.4881693720817566
2,,,,2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5070666670799255,0.003792667528614402,0.2612406313419342,0.18595466017723083,0.8661534786224365,0.013203331269323826,0.007936508394777775,1.0402053594589233,0.9189423322677612,0.40665823221206665,0.9158759713172913,0.931869626045227,0.955690860748291,0.5555555820465088,0.0,0.14771458506584167,0.643378496170044,1.272331953048706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,2883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
