epoch,lr-Adam,lr-Adam-1,step,test/test-id-hr-domain-acc,test/test-id-hr-domain-acc-africa,test/test-id-hr-domain-acc-americas,test/test-id-hr-domain-acc-asia,test/test-id-hr-domain-acc-europe,test/test-id-hr-domain-acc-oceania,test/test-id-region-africa-task-acc,test/test-id-region-africa-task-loss,test/test-id-region-americas-task-acc,test/test-id-region-americas-task-loss,test/test-id-region-asia-task-acc,test/test-id-region-asia-task-loss,test/test-id-region-europe-task-acc,test/test-id-region-europe-task-loss,test/test-id-region-oceania-task-acc,test/test-id-region-oceania-task-loss,test/test-id-task-acc,test/test-id-task-ece,test/test-id-task-entropy-correct,test/test-id-task-entropy-incorrect,test/test-id-task-loss,test/test-id-worst-group-task-acc,test/test-od-hr-domain-acc,test/test-od-hr-domain-acc-africa,test/test-od-hr-domain-acc-americas,test/test-od-hr-domain-acc-asia,test/test-od-hr-domain-acc-europe,test/test-od-hr-domain-acc-oceania,test/test-od-region-africa-task-acc,test/test-od-region-africa-task-loss,test/test-od-region-americas-task-acc,test/test-od-region-americas-task-loss,test/test-od-region-asia-task-acc,test/test-od-region-asia-task-loss,test/test-od-region-europe-task-acc,test/test-od-region-europe-task-loss,test/test-od-region-oceania-task-acc,test/test-od-region-oceania-task-loss,test/test-od-task-acc,test/test-od-task-ece,test/test-od-task-entropy-correct,test/test-od-task-entropy-incorrect,test/test-od-task-loss,test/test-od-worst-group-task-acc,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
,2e-05,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4205347001552582,0.010526316240429878,0.3881664574146271,0.15076123178005219,0.6104783415794373,0.043824702501297,0.5421052575111389,1.9261120557785034,0.43107932806015015,2.1704261302948,0.3906424045562744,2.316084384918213,0.39996203780174255,2.327347755432129,0.5099601745605469,1.9766899347305298,0.41112950444221497,0.06016165018081665,2.0427286624908447,2.8876426219940186,2.2686643600463867,0.3906424045562744,0.3707255721092224,0.004981319885700941,0.3683328330516815,0.17156030237674713,0.5463010668754578,0.044733043760061264,0.3362390995025635,2.4077343940734863,0.393782377243042,2.298585891723633,0.3778209090232849,2.393953800201416,0.45279359817504883,2.105516195297241,0.45598846673965454,2.097808837890625,0.4132061302661896,0.04221658408641815,1.936144471168518,2.837249517440796,2.2419509887695312,0.3362390995025635
0,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3531738221645355,0.014538559131324291,0.33929339051246643,0.058509740978479385,0.5419059991836548,0.05971968173980713,0.0,1.6058651208877563,0.2934962213039398,2.8432955741882324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5101454257965088,0.005263158120214939,0.5416125059127808,0.12068325281143188,0.7321563959121704,0.03585657477378845,0.5736842155456543,1.6949478387832642,0.4983745217323303,1.850677728652954,0.4786483347415924,1.9690213203430176,0.45425209403038025,2.0563950538635254,0.6334661245346069,1.5405783653259277,0.4779238998889923,0.04551918804645538,1.7007362842559814,2.6233503818511963,1.963655710220337,0.45425209403038025,0.45879989862442017,0.008717309683561325,0.5246875882148743,0.13249211013317108,0.6619244813919067,0.03318903222680092,0.41220423579216003,2.098891496658325,0.451234370470047,2.027742624282837,0.46105313301086426,2.017371654510498,0.513062596321106,1.8371540307998657,0.5497835278511047,1.718268632888794,0.47913631796836853,0.03201688081026077,1.6393266916275024,2.568892478942871,1.9448641538619995,0.41220423579216003
1,,,1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40723755955696106,0.0139064472168684,0.3756973147392273,0.08009994775056839,0.6289924383163452,0.045399148017168045,0.0,1.4104282855987549,0.4639683663845062,2.0287585258483887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5232952833175659,0.010526316240429878,0.541287362575531,0.19754920899868011,0.7213363647460938,0.039840638637542725,0.5789473652839661,1.595768690109253,0.536736011505127,1.721334457397461,0.512811005115509,1.8337292671203613,0.4901290833950043,1.9144456386566162,0.6613546013832092,1.4260212182998657,0.5132805109024048,0.02181466855108738,1.4538236856460571,2.4553158283233643,1.8304436206817627,0.4901290833950043,0.47923675179481506,0.008717309683561325,0.5236208438873291,0.23707838356494904,0.6592084765434265,0.03896103799343109,0.42092153429985046,2.113556385040283,0.4859798848628998,1.910111665725708,0.4836204946041107,1.941443920135498,0.5354371666908264,1.7189441919326782,0.5670995712280273,1.6496851444244385,0.504895806312561,0.012477236799895763,1.4130876064300537,2.4155161380767822,1.8445487022399902,0.42092153429985046
2,,,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4407842457294464,0.014959965832531452,0.39941829442977905,0.10930802673101425,0.6740579009056091,0.03940686583518982,0.0,1.282248854637146,0.5309316515922546,1.75470769405365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
