epoch,lr-Adam,lr-Adam-1,lr-Adam-2,step,test/test-id-hr-domain-acc,test/test-id-hr-domain-acc-africa,test/test-id-hr-domain-acc-americas,test/test-id-hr-domain-acc-asia,test/test-id-hr-domain-acc-europe,test/test-id-hr-domain-acc-oceania,test/test-id-lr-domain-acc,test/test-id-lr-domain-acc-africa,test/test-id-lr-domain-acc-americas,test/test-id-lr-domain-acc-asia,test/test-id-lr-domain-acc-europe,test/test-id-lr-domain-acc-oceania,test/test-id-region-africa-task-acc,test/test-id-region-africa-task-loss,test/test-id-region-americas-task-acc,test/test-id-region-americas-task-loss,test/test-id-region-asia-task-acc,test/test-id-region-asia-task-loss,test/test-id-region-europe-task-acc,test/test-id-region-europe-task-loss,test/test-id-region-oceania-task-acc,test/test-id-region-oceania-task-loss,test/test-id-task-acc,test/test-id-task-ece,test/test-id-task-entropy-correct,test/test-id-task-entropy-incorrect,test/test-id-task-loss,test/test-id-worst-group-task-acc,test/test-od-hr-domain-acc,test/test-od-hr-domain-acc-africa,test/test-od-hr-domain-acc-americas,test/test-od-hr-domain-acc-asia,test/test-od-hr-domain-acc-europe,test/test-od-hr-domain-acc-oceania,test/test-od-lr-domain-acc,test/test-od-lr-domain-acc-africa,test/test-od-lr-domain-acc-americas,test/test-od-lr-domain-acc-asia,test/test-od-lr-domain-acc-europe,test/test-od-lr-domain-acc-oceania,test/test-od-region-africa-task-acc,test/test-od-region-africa-task-loss,test/test-od-region-americas-task-acc,test/test-od-region-americas-task-loss,test/test-od-region-asia-task-acc,test/test-od-region-asia-task-loss,test/test-od-region-europe-task-acc,test/test-od-region-europe-task-loss,test/test-od-region-oceania-task-acc,test/test-od-region-oceania-task-loss,test/test-od-task-acc,test/test-od-task-ece,test/test-od-task-entropy-correct,test/test-od-task-entropy-incorrect,test/test-od-task-loss,test/test-od-worst-group-task-acc,train/d3g-consistency-loss,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-lr-domain-acc,train/train-lr-domain-acc-africa,train/train-lr-domain-acc-americas,train/train-lr-domain-acc-asia,train/train-lr-domain-acc-europe,train/train-lr-domain-acc-oceania,train/train-lr-domain-acc-other,train/train-lr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-lr-domain-acc,val/val-id-lr-domain-acc-africa,val/val-id-lr-domain-acc-americas,val/val-id-lr-domain-acc-asia,val/val-id-lr-domain-acc-europe,val/val-id-lr-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-lr-domain-acc,val/val-od-lr-domain-acc-africa,val/val-od-lr-domain-acc-americas,val/val-od-lr-domain-acc-asia,val/val-od-lr-domain-acc-europe,val/val-od-lr-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
,2e-05,1e-05,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6534877419471741,0.0,0.5481144189834595,0.4355736970901489,0.8817387819290161,0.0,0.9517547488212585,0.6157894730567932,0.9314044117927551,0.9676940441131592,0.9783599376678467,0.7450199127197266,0.4263157844543457,2.385632276535034,0.3169700801372528,3.120981216430664,0.3033791184425354,3.093331813812256,0.30106303095817566,3.0676872730255127,0.25498008728027344,3.3846845626831055,0.3068884313106537,0.14116142690181732,3.0687310695648193,3.852004051208496,3.0868468284606934,0.25498008728027344,0.5905598998069763,0.0,0.5185918807983398,0.37903422117233276,0.8789446353912354,0.0,0.8232488036155701,0.3287671208381653,0.8078329563140869,0.7961660027503967,0.9230470657348633,0.5945165753364563,0.19925279915332794,3.350215435028076,0.2654678523540497,3.2924835681915283,0.26085901260375977,3.2783708572387695,0.3502328097820282,2.8866841793060303,0.1500721573829651,3.6432406902313232,0.29068541526794434,0.12360893934965134,3.005774974822998,3.8525233268737793,3.1468634605407715,0.1500721573829651
0,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.8584442138672,0.5183768272399902,0.008217446506023407,0.2764029800891876,0.24566230177879333,0.8504997491836548,0.029250457882881165,0.0,1.2532894611358643,0.8843396902084351,0.35967129468917847,0.8540504574775696,0.884384274482727,0.9483857750892639,0.44058501720428467,0.0,0.37808459997177124,0.20526130497455597,3.4858858585357666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709831953048706,0.0,0.6482445001602173,0.575566291809082,0.8745254278182983,0.0,0.9740486145019531,0.7789473533630371,0.9736670851707458,0.9591533541679382,0.9922171831130981,0.9243028163909912,0.49473685026168823,2.3233532905578613,0.39889466762542725,2.7367141246795654,0.4032677412033081,2.7323999404907227,0.3881928622722626,2.6780498027801514,0.3027888536453247,3.133056402206421,0.39467039704322815,0.17594200372695923,2.880615711212158,3.7673532962799072,2.714674234390259,0.3027888536453247,0.6423299312591553,0.0,0.573300838470459,0.553263783454895,0.8729953169822693,0.0,0.8478533625602722,0.4694894254207611,0.8622370958328247,0.7461780905723572,0.9348163604736328,0.789321780204773,0.24283935129642487,3.265606641769409,0.3407497704029083,2.957343339920044,0.3358408212661743,2.992112159729004,0.4326176941394806,2.5136587619781494,0.21212121844291687,3.4575107097625732,0.3670097887516022,0.15292690694332123,2.8276021480560303,3.7902772426605225,2.8224895000457764,0.21212121844291687
1,,,,1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8622045516967773,0.5966914892196655,0.0041087232530117035,0.434892475605011,0.3616149127483368,0.8694853186607361,0.014625228941440582,0.0,0.8934448957443237,0.9263104200363159,0.524652361869812,0.9117913246154785,0.9267224669456482,0.9668399691581726,0.6584399938583374,0.0,0.10585800558328629,0.35346004366874695,2.841480255126953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7402246594429016,0.28421053290367126,0.6794538497924805,0.6412922143936157,0.8787015676498413,0.0,0.9779674410820007,0.8473684191703796,0.981144368648529,0.9636093378067017,0.9920273423194885,0.9163346886634827,0.5105262994766235,2.311398983001709,0.4483094811439514,2.486679792404175,0.45228371024131775,2.490903615951538,0.4335611164569855,2.448558807373047,0.3745020031929016,2.914862632751465,0.4418705999851227,0.1830691248178482,2.7440602779388428,3.6866235733032227,2.481076240539551,0.3745020031929016,0.6636204123497009,0.008717309683561325,0.5947881937026978,0.6369813084602356,0.8640713691711426,0.0,0.8533266186714172,0.5442092418670654,0.9110027551651001,0.7075952291488647,0.9173564314842224,0.822510838508606,0.2528019845485687,3.226665735244751,0.39804938435554504,2.7155895233154297,0.36593058705329895,2.8282968997955322,0.47917744517326355,2.3170931339263916,0.23520924150943756,3.349088191986084,0.41139844059944153,0.16498711705207825,2.7471578121185303,3.7264115810394287,2.627206325531006,0.23520924150943756
2,,,,2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.912440776824951,0.6362012028694153,0.01622418873012066,0.506174623966217,0.4347614645957947,0.8760340213775635,0.009750152006745338,0.0,0.7819133996963501,0.9447111487388611,0.6262115240097046,0.935043454170227,0.9450464844703674,0.9749253392219543,0.7548242807388306,0.0,0.06140013039112091,0.4271886348724365,2.5016252994537354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,2883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
