epoch,lr-Adam,lr-Adam-1,lr-Adam-2,step,test/test-id-hr-ablated-task-acc,test/test-id-hr-ablated-worst-group-task-acc,test/test-id-hr-domain-acc,test/test-id-hr-domain-acc-africa,test/test-id-hr-domain-acc-americas,test/test-id-hr-domain-acc-asia,test/test-id-hr-domain-acc-europe,test/test-id-lr-ablated-task-acc,test/test-id-lr-ablated-worst-group-task-acc,test/test-id-lr-domain-acc,test/test-id-lr-domain-acc-africa,test/test-id-lr-domain-acc-americas,test/test-id-lr-domain-acc-asia,test/test-id-lr-domain-acc-europe,test/test-id-region-africa-hr-ablated-task-acc,test/test-id-region-africa-lr-ablated-task-acc,test/test-id-region-africa-task-acc,test/test-id-region-africa-task-loss,test/test-id-region-americas-hr-ablated-task-acc,test/test-id-region-americas-lr-ablated-task-acc,test/test-id-region-americas-task-acc,test/test-id-region-americas-task-loss,test/test-id-region-asia-hr-ablated-task-acc,test/test-id-region-asia-lr-ablated-task-acc,test/test-id-region-asia-task-acc,test/test-id-region-asia-task-loss,test/test-id-region-europe-hr-ablated-task-acc,test/test-id-region-europe-lr-ablated-task-acc,test/test-id-region-europe-task-acc,test/test-id-region-europe-task-loss,test/test-id-task-acc,test/test-id-task-ece,test/test-id-task-entropy-correct,test/test-id-task-entropy-incorrect,test/test-id-task-loss,test/test-id-worst-group-task-acc,test/test-od-hr-ablated-task-acc,test/test-od-hr-ablated-worst-group-task-acc,test/test-od-hr-domain-acc,test/test-od-hr-domain-acc-africa,test/test-od-hr-domain-acc-americas,test/test-od-hr-domain-acc-asia,test/test-od-hr-domain-acc-europe,test/test-od-hr-domain-acc-oceania,test/test-od-lr-ablated-task-acc,test/test-od-lr-ablated-worst-group-task-acc,test/test-od-lr-domain-acc,test/test-od-lr-domain-acc-africa,test/test-od-lr-domain-acc-americas,test/test-od-lr-domain-acc-asia,test/test-od-lr-domain-acc-europe,test/test-od-lr-domain-acc-oceania,test/test-od-region-africa-hr-ablated-task-acc,test/test-od-region-africa-lr-ablated-task-acc,test/test-od-region-africa-task-acc,test/test-od-region-africa-task-loss,test/test-od-region-americas-hr-ablated-task-acc,test/test-od-region-americas-lr-ablated-task-acc,test/test-od-region-americas-task-acc,test/test-od-region-americas-task-loss,test/test-od-region-asia-hr-ablated-task-acc,test/test-od-region-asia-lr-ablated-task-acc,test/test-od-region-asia-task-acc,test/test-od-region-asia-task-loss,test/test-od-region-europe-hr-ablated-task-acc,test/test-od-region-europe-lr-ablated-task-acc,test/test-od-region-europe-task-acc,test/test-od-region-europe-task-loss,test/test-od-region-oceania-hr-ablated-task-acc,test/test-od-region-oceania-lr-ablated-task-acc,test/test-od-region-oceania-task-acc,test/test-od-region-oceania-task-loss,test/test-od-task-acc,test/test-od-task-ece,test/test-od-task-entropy-correct,test/test-od-task-entropy-incorrect,test/test-od-task-loss,test/test-od-worst-group-task-acc,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-lr-domain-acc,train/train-lr-domain-acc-africa,train/train-lr-domain-acc-americas,train/train-lr-domain-acc-asia,train/train-lr-domain-acc-europe,train/train-lr-domain-acc-oceania,train/train-lr-domain-acc-other,train/train-lr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-ablated-task-acc,val/val-id-hr-ablated-worst-group-task-acc,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-lr-ablated-task-acc,val/val-id-lr-ablated-worst-group-task-acc,val/val-id-lr-domain-acc,val/val-id-lr-domain-acc-africa,val/val-id-lr-domain-acc-americas,val/val-id-lr-domain-acc-asia,val/val-id-lr-domain-acc-europe,val/val-id-lr-domain-acc-oceania,val/val-id-region-africa-hr-ablated-task-acc,val/val-id-region-africa-lr-ablated-task-acc,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-hr-ablated-task-acc,val/val-id-region-americas-lr-ablated-task-acc,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-hr-ablated-task-acc,val/val-id-region-asia-lr-ablated-task-acc,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-hr-ablated-task-acc,val/val-id-region-europe-lr-ablated-task-acc,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-hr-ablated-task-acc,val/val-id-region-oceania-lr-ablated-task-acc,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-hr-ablated-task-acc,val/val-od-hr-ablated-worst-group-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-lr-ablated-task-acc,val/val-od-lr-ablated-worst-group-task-acc,val/val-od-lr-domain-acc,val/val-od-lr-domain-acc-africa,val/val-od-lr-domain-acc-americas,val/val-od-lr-domain-acc-asia,val/val-od-lr-domain-acc-europe,val/val-od-lr-domain-acc-oceania,val/val-od-region-africa-hr-ablated-task-acc,val/val-od-region-africa-lr-ablated-task-acc,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-hr-ablated-task-acc,val/val-od-region-americas-lr-ablated-task-acc,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-hr-ablated-task-acc,val/val-od-region-asia-lr-ablated-task-acc,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-hr-ablated-task-acc,val/val-od-region-europe-lr-ablated-task-acc,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-hr-ablated-task-acc,val/val-od-region-oceania-lr-ablated-task-acc,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
,2e-05,1e-05,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052173912525177,0.0,0.20000000298023224,0.0,0.125,0.48275861144065857,0.06896551698446274,0.6666666865348816,0.008695651777088642,0.0,0.365217387676239,0.0,0.0416666679084301,0.2068965584039688,0.6034482717514038,0.0,0.0,0.0,0.0,4.067071437835693,0.1666666716337204,0.0,0.0833333358168602,4.093611717224121,0.03448275849223137,0.03448275849223137,0.0,4.093104362487793,0.017241379246115685,0.0,0.0,4.114330291748047,0.0,0.0,0.0,4.125482082366943,0.017391303554177284,0.0015501119196414948,4.125000953674316,4.1250457763671875,4.110996723175049,0.0,0.05025125667452812,0.0,0.20603014528751373,0.0,0.1818181872367859,0.3777777850627899,0.16049382090568542,0.10000000149011612,0.015075377188622952,0.0,0.26633167266845703,0.0,0.036363635212183,0.24444444477558136,0.4691357910633087,0.20000000298023224,0.0,0.0,0.0,4.086526393890381,0.09090909361839294,0.0,0.05454545468091965,4.115965366363525,0.04444444552063942,0.02222222276031971,0.04444444552063942,4.077226638793945,0.02469135820865631,0.02469135820865631,0.02469135820865631,4.098836421966553,0.10000000149011612,0.0,0.10000000149011612,4.122349739074707,0.04020100459456444,0.021346529945731163,4.125361442565918,4.1251373291015625,4.09805965423584,0.0
0,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20286086201667786,0.10526315867900848,0.1355140209197998,0.5146198868751526,0.10511363297700882,0.0,0.0,1.7836402654647827,0.3302990794181824,0.0,0.004672897048294544,0.35672515630722046,0.5369318127632141,0.25,0.0,1.6408977508544922,0.036410924047231674,4.113614082336426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06086956337094307,0.0,0.24347825348377228,0.0,0.2083333283662796,0.517241358757019,0.12068965286016464,0.3333333432674408,0.03478260710835457,0.0,0.52173912525177,0.0,0.2083333283662796,0.4137931168079376,0.7241379022598267,0.3333333432674408,0.0,0.0,0.0,4.070098400115967,0.2083333283662796,0.0,0.2083333283662796,4.052894592285156,0.03448275849223137,0.03448275849223137,0.03448275849223137,4.062910079956055,0.017241379246115685,0.0517241396009922,0.017241379246115685,4.081999778747559,0.0,0.0,0.0,4.126453399658203,0.06086956337094307,0.03814093768596649,4.122058868408203,4.122061729431152,4.077954292297363,0.0,0.06532663106918335,0.04444444552063942,0.2261306494474411,0.0,0.2181818187236786,0.3777777850627899,0.1975308656692505,0.0,0.01005025114864111,0.0,0.41206029057502747,0.0,0.145454540848732,0.4444444477558136,0.6419752836227417,0.20000000298023224,0.125,0.0,0.125,4.036192417144775,0.09090909361839294,0.0181818176060915,0.09090909361839294,4.090419292449951,0.04444444552063942,0.0,0.04444444552063942,4.036022186279297,0.04938271641731262,0.012345679104328156,0.03703703731298447,4.054841041564941,0.10000000149011612,0.0,0.10000000149011612,4.093283653259277,0.060301508754491806,0.03776710480451584,4.122625827789307,4.122256755828857,4.056502819061279,0.03703703731298447
1,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2152145653963089,0.1315789520740509,0.16588784754276276,0.511695921421051,0.11363636702299118,0.0,0.0,1.7377516031265259,0.41677501797676086,0.0,0.049065422266721725,0.4532163739204407,0.6505681872367859,0.2916666567325592,0.0,1.4602034091949463,0.08972691744565964,4.062253952026367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06086956337094307,0.0,0.24347825348377228,0.0,0.1666666716337204,0.517241358757019,0.1551724076271057,0.0,0.03478260710835457,0.0,0.6521739363670349,0.0,0.4583333432674408,0.6206896305084229,0.7758620977401733,0.3333333432674408,0.0,0.0,0.0,4.08965539932251,0.2083333283662796,0.0,0.2083333283662796,3.999492883682251,0.03448275849223137,0.03448275849223137,0.03448275849223137,4.0177435874938965,0.017241379246115685,0.0517241396009922,0.017241379246115685,4.0408759117126465,0.0,0.0,0.0,4.128903388977051,0.06086956337094307,0.031613029539585114,4.113869667053223,4.114063262939453,4.035690784454346,0.0,0.06532663106918335,0.04444444552063942,0.24120603501796722,0.0,0.23636363446712494,0.3333333432674408,0.2469135820865631,0.0,0.015075377188622952,0.0,0.5226130485534668,0.0,0.27272728085517883,0.5333333611488342,0.7777777910232544,0.20000000298023224,0.125,0.0,0.125,3.982182741165161,0.09090909361839294,0.0181818176060915,0.09090909361839294,4.058790683746338,0.04444444552063942,0.0,0.04444444552063942,3.9837305545806885,0.04938271641731262,0.02469135820865631,0.04938271641731262,4.002191066741943,0.10000000149011612,0.0,0.10000000149011612,4.060389518737793,0.06532663106918335,0.03645238280296326,4.115264415740967,4.1145195960998535,4.005119800567627,0.04444444552063942
2,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22280018031597137,0.12280701845884323,0.17912772297859192,0.516569197177887,0.11931817978620529,0.02777777798473835,0.0,1.7141025066375732,0.48894667625427246,0.0,0.13395638763904572,0.5321637392044067,0.7159090638160706,0.3611111044883728,0.0,1.2922594547271729,0.08972691744565964,4.008653163909912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
